SOPType,SOPNumber,ItemNumber,QTY,ExtendedCost,ExtendedPrice,UnitCost,UnitPrice,CustomerNumber,DocumentDate,QTYInBaseUOfM,SalespersonID
"Invoice","STDINV2224","ANSW-PAN-1450",1,50.25,109.95,50.25,109.95,"HOLLINGC0001",2027-03-31 00:00:00.000,1,"PAUL W."
"Invoice","STDINV2225","ACCS-HDS-2EAR",1,41.98,89.95,41.98,89.95,"ADAMPARK0001",2027-04-12 00:00:00.000,1,"GREG E."
"Invoice","STDINV2226","ACCS-CRD-25BK",1,5.98,19.95,5.98,19.95,"BAKERSEM0001",2027-04-12 00:00:00.000,1,"GREG E."
"Invoice","STDINV2228","ANSW-PAN-1450",1,50.25,109.95,50.25,109.95,"AARONFIT0001",2027-04-12 00:00:00.000,1,"PAUL W."
"Invoice","STDINV2229","FAXX-CAN-9800",1,1197,2399.95,1197,2399.95,"ADAMPARK0001",2027-04-12 00:00:00.000,1,"GREG E."
"Invoice","STDINV2237","HDWR-ACC-0100",1,35000,70009.95,35000,70009.95,"OFFICEDE0001",2027-04-12 00:00:00.000,1,"ERIN J."
"Invoice","STDINV2240","HDWR-SRG-0001",1,20.45,39.95,20.45,39.95,"ASSOCIAT0001",2027-04-12 00:00:00.000,1,"NANCY B."
"Invoice","STDINV2240","HDWR-PNL-0001",1,303.85,609.95,303.85,609.95,"ASSOCIAT0001",2027-04-12 00:00:00.000,1,"NANCY B."
"Invoice","STDINV2245","HDWR-CIM-0001",1,3290.55,6589.95,3290.55,6589.95,"METROPOL0001",2027-04-12 00:00:00.000,1,"SANDRA M."
"Invoice","STDINV2248","SOFT-PHM-0001",1,34550,69109.95,34550,69109.95,"VISIONIN0001",2027-04-12 00:00:00.000,1,"GREG E."
"Invoice","STDINV2162","FAXX-CAN-9800",1,1197,2399.95,1197,2399.95,"BLUEYOND0001",2026-02-17 00:00:00.000,1,"NANCY B."
"Invoice","STDINV2164","FAXX-CAN-9800",1,1197,2399.95,1197,2399.95,"PLAZAONE0001",2026-02-18 00:00:00.000,1,"SANDRA M."
"Invoice","STDINV2166","FAXX-CAN-9800",1,1197,2399.95,1197,2399.95,"AARONFIT0001",2026-02-19 00:00:00.000,1,"PAUL W."
"Invoice","STDINV2167","FAXX-CAN-9800",1,1197,2399.95,1197,2399.95,"PLAZAONE0001",2026-02-20 00:00:00.000,1,"SANDRA M."
"Invoice","STDINV2168","FAXX-CAN-9800",1,2500,2399.95,2500,2399.95,"CENTRALC0001",2026-02-20 00:00:00.000,1,"PAUL W."
"Invoice","STDINV2170","100XLG",1,55.5,59.95,55.5,59.95,"METROPOL0001",2026-02-22 00:00:00.000,1,"SANDRA M."
"Invoice","STDINV2171","HDWR-RNG-0001",1,669,1339.95,669,1339.95,"ASTORSUI0001",2026-02-22 00:00:00.000,1,"GREG E."
"Invoice","STDINV2177","HDWR-PNL-0001",1,303.85,609.95,303.85,609.95,"CONTOSOL0001",2026-02-25 00:00:00.000,1,"NANCY B."
"Invoice","STDINV2178","ANSW-PAN-1450",1,50.25,109.95,50.25,109.95,"VANCOUVE0001",2026-02-26 00:00:00.000,1,"ERIN J."
"Invoice","STDINV2185","ANSW-PAN-1450",1,50.25,109.95,50.25,109.95,"BLUEYOND0001",2027-03-03 00:00:00.000,1,"NANCY B."
"Invoice","STDINV2192","ACCS-CRD-25BK",1,5.98,19.95,5.98,19.95,"CENTRALC0001",2027-03-06 00:00:00.000,1,"PAUL W."
"Invoice","STDINV2199","PHON-PAN-3155",1,27.98,119.95,27.98,119.95,"ASTORSUI0001",2027-03-11 00:00:00.000,1,"GREG E."
"Invoice","STDINV2123","FAXX-RIC-060E",1,479.05,959.95,479.05,959.95,"AARONFIT0001",2027-01-05 00:00:00.000,1,"PAUL W."
"Invoice","STDINV2133","HDWR-PNL-0001",1,303.85,609.95,303.85,609.95,"VANCOUVE0001",2027-01-11 00:00:00.000,1,"ERIN J."
"Invoice","STDINV2139","HDWR-PRO-4866",1,3379.25,6929.95,3379.25,6929.95,"LAWRENCE0001",2027-01-17 00:00:00.000,1,"NANCY B."
"Invoice","STDINV2140","FAXX-SLK-0172",1,674.5,1349.95,674.5,1349.95,"BLUEYOND0001",2027-01-18 00:00:00.000,1,"NANCY B."
"Invoice","STDINV2144","ANSW-ATT-1000",1,59.29,119.95,59.29,119.95,"AARONFIT0001",2027-01-23 00:00:00.000,1,"PAUL W."
"Invoice","STDINV2145","ANSW-PAN-1450",1,50.25,109.95,50.25,109.95,"AARONFIT0001",2027-01-24 00:00:00.000,1,"PAUL W."
"Invoice","STDINV2154","ANSW-ATT-1000",1,59.29,119.95,59.29,119.95,"CONTOSOL0001",2027-02-08 00:00:00.000,1,"NANCY B."
"Invoice","STDINV2155","FAXX-CAN-9800",1,1400,2809.95,1400,2809.95,"VANCOUVE0001",2027-02-09 00:00:00.000,1,"ERIN J."
"Invoice","STDINV2156","FAXX-CAN-9800",1,1400,2809.95,1400,2809.95,"PLAZAONE0001",2027-02-09 00:00:00.000,1,"SANDRA M."
"Invoice","STDINV2159","FAXX-CAN-9800",1,1197,2399.95,1197,2399.95,"METROPOL0001",2027-02-16 00:00:00.000,1,"SANDRA M."
"Invoice","STDINV2160","FAXX-CAN-9800",1,1197,2399.95,1197,2399.95,"MAHLERST0001",2026-03-17 00:00:00.000,1,"SANDRA M."
"Invoice","STDINV2085","ACCS-CRD-25BK",1,5.98,19.95,5.98,19.95,"CENTRALC0001",2026-03-06 00:00:00.000,1,"PAUL W."
"Invoice","STDINV2092","PHON-PAN-3155",1,27.98,119.95,27.98,119.95,"ASTORSUI0001",2026-03-11 00:00:00.000,1,"GREG E."
"Invoice","STDINV2108","100XLG",1,55.5,59.95,55.5,59.95,"BLUEYOND0001",2026-03-23 00:00:00.000,1,"NANCY B."
"Invoice","STDINV2110","HDWR-RNG-0001",1,669,1339.95,669,1339.95,"PLAZAONE0001",2026-03-25 00:00:00.000,1,"SANDRA M."
"Invoice","STDINV2117","ANSW-PAN-1450",1,50.25,109.95,50.25,109.95,"HOLLINGC0001",2026-03-31 00:00:00.000,1,"PAUL W."
"Invoice","STDINV2045","ANSW-ATT-1000",1,59.29,119.95,59.29,119.95,"CONTOSOL0001",2026-02-08 00:00:00.000,1,"NANCY B."
"Invoice","STDINV2047","FAXX-CAN-9800",1,1197,2399.95,1197,2399.95,"PLAZAONE0001",2026-02-09 00:00:00.000,1,"SANDRA M."
"Invoice","STDINV2050","FAXX-CAN-9800",1,1197,2399.95,1197,2399.95,"METROPOL0001",2026-02-14 00:00:00.000,1,"SANDRA M."
"Invoice","STDINV2051","FAXX-CAN-9800",1,664.96,2399.95,664.96,2399.95,"MAHLERST0001",2026-02-15 00:00:00.000,1,"SANDRA M."
"Invoice","STDINV2053","FAXX-CAN-9800",1,664.96,2399.95,664.96,2399.95,"BLUEYOND0001",2026-02-17 00:00:00.000,1,"NANCY B."
"Invoice","STDINV2055","FAXX-CAN-9800",1,1197,2399.95,1197,2399.95,"PLAZAONE0001",2026-02-18 00:00:00.000,1,"SANDRA M."
"Invoice","STDINV2057","FAXX-CAN-9800",1,1197,2399.95,1197,2399.95,"AARONFIT0001",2026-02-19 00:00:00.000,1,"PAUL W."
"Invoice","STDINV2059","FAXX-CAN-9800",1,1197,2399.95,1197,2399.95,"PLAZAONE0001",2026-02-20 00:00:00.000,1,"SANDRA M."
"Invoice","STDINV2060","FAXX-CAN-9800",1,1197,2399.95,1197,2399.95,"CENTRALC0001",2026-02-20 00:00:00.000,1,"PAUL W."
"Invoice","STDINV2062","100XLG",1,55.5,59.95,55.5,59.95,"METROPOL0001",2026-02-22 00:00:00.000,1,"SANDRA M."
"Invoice","STDINV2064","HDWR-RNG-0001",1,698.12,1339.95,698.12,1339.95,"ASTORSUI0001",2026-02-22 00:00:00.000,1,"GREG E."
"Invoice","STDINV2070","HDWR-PNL-0001",1,301.54,609.95,301.54,609.95,"CONTOSOL0001",2026-02-25 00:00:00.000,1,"NANCY B."
"Invoice","STDINV2071","ANSW-PAN-1450",1,50.25,109.95,50.25,109.95,"VANCOUVE0001",2026-02-26 00:00:00.000,1,"ERIN J."
"Invoice","STDINV2078","ANSW-PAN-1450",1,50.25,109.95,50.25,109.95,"BLUEYOND0001",2026-03-03 00:00:00.000,1,"NANCY B."
"Invoice","STDINV2005","FAXX-RIC-060E",1,479.05,959.95,479.05,959.95,"AARONFIT0001",2026-01-05 00:00:00.000,1,"PAUL W."
"Invoice","STDINV2013","FAXX-SLK-0172",1,674.5,1349.95,674.5,1349.95,"ISNINDUS0001",2026-01-09 00:00:00.000,1,"PAUL W."
"Invoice","STDINV2015","HDWR-PNL-0001",1,301.54,609.95,301.54,609.95,"VANCOUVE0001",2026-01-11 00:00:00.000,1,"ERIN J."
"Invoice","STDINV2021","HDWR-PRO-4862",1,2998.15,5999.95,2998.15,5999.95,"LAWRENCE0001",2026-01-17 00:00:00.000,1,"NANCY B."
"Invoice","STDINV2022","FAXX-SLK-0172",1,674.5,1349.95,674.5,1349.95,"BLUEYOND0001",2026-01-18 00:00:00.000,1,"NANCY B."
"Invoice","STDINV2026","ANSW-ATT-1000",1,59.29,119.95,59.29,119.95,"AARONFIT0001",2026-01-23 00:00:00.000,1,"PAUL W."
"Invoice","STDINV2027","ANSW-PAN-1450",1,50.25,109.95,50.25,109.95,"AARONFIT0001",2026-01-24 00:00:00.000,1,"PAUL W."
"Invoice","STDINV2032","100XLG",1,55.5,59.95,55.5,59.95,"VANCOUVE0001",2026-01-29 00:00:00.000,1,"ERIN J."
"Order","ORDST2197","PHON-PAN-3155",1,59.5,119.95,59.5,119.95,"ASTORSUI0001",2027-03-11 00:00:00.000,1,"GREG E."
"Order","ORDST2213","100XLG",1,55.5,59.95,55.5,59.95,"BLUEYOND0001",2027-03-23 00:00:00.000,1,"NANCY B."
"Order","ORDST2215","HDWR-RNG-0001",1,669,1339.95,669,1339.95,"PLAZAONE0001",2027-03-25 00:00:00.000,1,"SANDRA M."
"Order","ORDST2222","ANSW-PAN-1450",1,50.25,109.95,50.25,109.95,"HOLLINGC0001",2027-03-31 00:00:00.000,1,"PAUL W."
"Quote","QTEST1006","HDWR-PNL-0001",1,303.85,609.95,303.85,609.95,"BOYLESCO0001",2024-05-09 00:00:00.000,1,"IAN M."
"Quote","QTEST1009","ANSW-PAN-1450",1,50.25,109.95,50.25,109.95,"CONTOSOL0001",2024-05-15 00:00:00.000,1,"NANCY B."
"Quote","QTEST1019","ANSW-ATT-1000",1,59.29,119.95,59.29,119.95,"CASTLEIN0001",2024-07-08 00:00:00.000,1,"GARY W."
"Quote","QTEST1020","ACCS-CRD-25BK",1,5.98,19.95,5.98,19.95,"ADVANCED0002",2024-07-08 00:00:00.000,1,"GARY W."
"Order","ORDST2154","FAXX-CAN-9800",1,1400,2809.95,1400,2809.95,"PLAZAONE0001",2027-02-09 00:00:00.000,1,"SANDRA M."
"Order","ORDST2157","FAXX-CAN-9800",1,1197,2399.95,1197,2399.95,"METROPOL0001",2027-02-14 00:00:00.000,1,"SANDRA M."
"Order","ORDST2158","FAXX-CAN-9800",1,1197,2399.95,1197,2399.95,"MAHLERST0001",2027-02-15 00:00:00.000,1,"SANDRA M."
"Order","ORDST2160","FAXX-CAN-9800",1,1197,2399.95,1197,2399.95,"BLUEYOND0001",2026-02-17 00:00:00.000,1,"NANCY B."
"Order","ORDST2162","FAXX-CAN-9800",1,1197,2399.95,1197,2399.95,"PLAZAONE0001",2026-02-18 00:00:00.000,1,"SANDRA M."
"Order","ORDST2164","FAXX-CAN-9800",1,1197,2399.95,1197,2399.95,"AARONFIT0001",2026-02-19 00:00:00.000,1,"PAUL W."
"Order","ORDST2165","FAXX-CAN-9800",1,1197,2399.95,1197,2399.95,"PLAZAONE0001",2026-02-20 00:00:00.000,1,"SANDRA M."
"Order","ORDST2166","FAXX-CAN-9800",1,1197,2399.95,1197,2399.95,"CENTRALC0001",2026-02-20 00:00:00.000,1,"PAUL W."
"Order","ORDST2168","100XLG",1,55.5,59.95,55.5,59.95,"METROPOL0001",2026-02-22 00:00:00.000,1,"SANDRA M."
"Order","ORDST2169","HDWR-RNG-0001",1,669,1339.95,669,1339.95,"ASTORSUI0001",2026-02-22 00:00:00.000,1,"GREG E."
"Order","ORDST2175","HDWR-PNL-0001",1,303.85,609.95,303.85,609.95,"CONTOSOL0001",2026-02-25 00:00:00.000,1,"NANCY B."
"Order","ORDST2176","ANSW-PAN-1450",1,50.25,109.95,50.25,109.95,"VANCOUVE0001",2026-02-26 00:00:00.000,1,"ERIN J."
"Order","ORDST2183","ANSW-PAN-1450",1,50.25,109.95,50.25,109.95,"BLUEYOND0001",2027-03-03 00:00:00.000,1,"NANCY B."
"Order","ORDST2190","ACCS-CRD-25BK",1,5.98,19.95,5.98,19.95,"CENTRALC0001",2027-03-06 00:00:00.000,1,"PAUL W."
"Order","ORDST2116","ANSW-PAN-1450",1,50.25,109.95,50.25,109.95,"HOLLINGC0001",2026-03-31 00:00:00.000,1,"PAUL W."
"Order","ORDST2122","FAXX-RIC-060E",1,479.05,959.95,479.05,959.95,"AARONFIT0001",2027-01-05 00:00:00.000,1,"PAUL W."
"Order","ORDST2132","HDWR-PNL-0001",1,303.85,609.95,303.85,609.95,"VANCOUVE0001",2027-01-11 00:00:00.000,1,"ERIN J."
"Order","ORDST2138","HDWR-PRO-4866",1,3463.73,6929.95,3463.73,6929.95,"LAWRENCE0001",2027-01-17 00:00:00.000,1,"NANCY B."
"Order","ORDST2139","FAXX-SLK-0172",1,674.5,1349.95,674.5,1349.95,"BLUEYOND0001",2027-01-18 00:00:00.000,1,"NANCY B."
"Order","ORDST2143","ANSW-ATT-1000",1,59.29,119.95,59.29,119.95,"AARONFIT0001",2027-01-23 00:00:00.000,1,"PAUL W."
"Order","ORDST2144","ANSW-PAN-1450",1,50.25,109.95,50.25,109.95,"AARONFIT0001",2027-01-24 00:00:00.000,1,"PAUL W."
"Order","ORDST2152","ANSW-ATT-1000",1,59.29,119.95,59.29,119.95,"CONTOSOL0001",2027-02-08 00:00:00.000,1,"NANCY B."
"Order","ORDST2153","FAXX-CAN-9800",1,1400,2809.95,1400,2809.95,"VANCOUVE0001",2027-02-09 00:00:00.000,1,"ERIN J."
"Order","ORDST2077","ANSW-PAN-1450",1,50.25,109.95,50.25,109.95,"BLUEYOND0001",2026-03-03 00:00:00.000,1,"NANCY B."
"Order","ORDST2084","ACCS-CRD-25BK",1,5.98,19.95,5.98,19.95,"CENTRALC0001",2026-03-06 00:00:00.000,1,"PAUL W."
"Order","ORDST2091","PHON-PAN-3155",1,59.5,119.95,59.5,119.95,"ASTORSUI0001",2026-03-11 00:00:00.000,1,"GREG E."
"Order","ORDST2107","100XLG",1,55.5,59.95,55.5,59.95,"BLUEYOND0001",2026-03-23 00:00:00.000,1,"NANCY B."
"Order","ORDST2109","HDWR-RNG-0001",1,669,1339.95,669,1339.95,"PLAZAONE0001",2026-03-25 00:00:00.000,1,"SANDRA M."
"Order","ORDST2032","100XLG",1,55.5,59.95,55.5,59.95,"VANCOUVE0001",2026-01-29 00:00:00.000,1,"ERIN J."
"Order","ORDST2044","ANSW-ATT-1000",1,59.29,119.95,59.29,119.95,"CONTOSOL0001",2026-02-08 00:00:00.000,1,"NANCY B."
"Order","ORDST2046","FAXX-CAN-9800",1,1197,2399.95,1197,2399.95,"PLAZAONE0001",2026-02-09 00:00:00.000,1,"SANDRA M."
"Order","ORDST2049","FAXX-CAN-9800",1,1197,2399.95,1197,2399.95,"METROPOL0001",2026-02-14 00:00:00.000,1,"SANDRA M."
"Order","ORDST2050","FAXX-CAN-9800",1,1197,2399.95,1197,2399.95,"MAHLERST0001",2026-02-15 00:00:00.000,1,"SANDRA M."
"Order","ORDST2052","FAXX-CAN-9800",1,1197,2399.95,1197,2399.95,"BLUEYOND0001",2026-02-17 00:00:00.000,1,"NANCY B."
"Order","ORDST2054","FAXX-CAN-9800",1,1197,2399.95,1197,2399.95,"PLAZAONE0001",2026-02-18 00:00:00.000,1,"SANDRA M."
"Order","ORDST2056","FAXX-CAN-9800",1,1197,2399.95,1197,2399.95,"AARONFIT0001",2026-02-19 00:00:00.000,1,"PAUL W."
"Order","ORDST2058","FAXX-CAN-9800",1,1197,2399.95,1197,2399.95,"PLAZAONE0001",2026-02-20 00:00:00.000,1,"SANDRA M."
"Order","ORDST2059","FAXX-CAN-9800",1,1197,2399.95,1197,2399.95,"CENTRALC0001",2026-02-20 00:00:00.000,1,"PAUL W."
"Order","ORDST2061","100XLG",1,55.5,59.95,55.5,59.95,"METROPOL0001",2026-02-22 00:00:00.000,1,"SANDRA M."
"Order","ORDST2063","HDWR-RNG-0001",1,669,1339.95,669,1339.95,"ASTORSUI0001",2026-02-22 00:00:00.000,1,"GREG E."
"Order","ORDST2069","HDWR-PNL-0001",1,303.85,609.95,303.85,609.95,"CONTOSOL0001",2026-02-25 00:00:00.000,1,"NANCY B."
"Order","ORDST2070","ANSW-PAN-1450",1,50.25,109.95,50.25,109.95,"VANCOUVE0001",2026-02-26 00:00:00.000,1,"ERIN J."
"Order","ORDST1024","ACCS-HDS-2EAR",1,41.98,89.95,41.98,89.95,"ADAMPARK0001",2025-05-08 00:00:00.000,1,"GREG E."
"Order","ORDST1025","ACCS-CRD-25BK",1,5.98,19.95,5.98,19.95,"BAKERSEM0001",2025-05-08 00:00:00.000,1,"GREG E."
"Order","ORDST2005","FAXX-RIC-060E",1,479.05,959.95,479.05,959.95,"AARONFIT0001",2026-01-05 00:00:00.000,1,"PAUL W."
"Order","ORDST2013","FAXX-SLK-0172",1,674.5,1349.95,674.5,1349.95,"ISNINDUS0001",2026-01-09 00:00:00.000,1,"PAUL W."
"Order","ORDST2015","HDWR-PNL-0001",1,303.85,609.95,303.85,609.95,"VANCOUVE0001",2026-01-11 00:00:00.000,1,"ERIN J."
"Order","ORDST2021","HDWR-PRO-4862",1,2998.15,5999.95,2998.15,5999.95,"LAWRENCE0001",2026-01-17 00:00:00.000,1,"NANCY B."
"Order","ORDST2022","FAXX-SLK-0172",1,674.5,1349.95,674.5,1349.95,"BLUEYOND0001",2026-01-18 00:00:00.000,1,"NANCY B."
"Order","ORDST2026","ANSW-ATT-1000",1,59.29,119.95,59.29,119.95,"AARONFIT0001",2026-01-23 00:00:00.000,1,"PAUL W."
"Order","ORDST2027","ANSW-PAN-1450",1,50.25,109.95,50.25,109.95,"AARONFIT0001",2026-01-24 00:00:00.000,1,"PAUL W."
"Order","ORD1008","ANSW-PAN-1450",1,50.25,109.95,50.25,109.95,"AARONFIT0001",2026-09-11 00:00:00.000,1,"PAUL W."
"Order","ORD1009","FAXX-CAN-9800",1,1197,2399.95,1197,2399.95,"ADAMPARK0001",2026-09-11 00:00:00.000,1,"GREG E."
"Order","ORDPH1001","SOFT-PHM-0001",1,34550,69109.95,34550,69109.95,"CONTOSOL0001",2024-05-04 00:00:00.000,1,"NANCY B."
"Order","ORDPH1003","PHON-ATT-0712",1,35.89,79.95,35.89,79.95,"CENTRALI0001",2024-05-16 00:00:00.000,1,"PAUL W."
"Order","ORDPH1003","PHSY-STD-0001",1,5072.3,10149.95,5072.3,10149.95,"CENTRALI0001",2024-05-16 00:00:00.000,1,"PAUL W."
"Order","ORDPH1004","HDWR-SRG-0001",1,18.65,39.95,18.65,39.95,"MIDLANDC0001",2024-05-22 00:00:00.000,1,"GREG E."
"Order","ORDPH1006","HDWR-PNL-0001",1,303.85,609.95,303.85,609.95,"BOYLESCO0001",2024-05-10 00:00:00.000,1,"IAN M."
"Order","ORDPH1007","ANSW-PAN-1450",1,50.25,109.95,50.25,109.95,"CONTOSOL0001",2024-05-10 00:00:00.000,1,"NANCY B."
"Order","ORDRP1000","HDWR-SRG-0001",1,18.65,39.95,18.65,39.95,"ATMORERE0001",2024-05-24 00:00:00.000,1,"PAUL W."
"Order","ORDSPEC1000","ANSW-ATT-1000",1,59.29,119.95,59.29,119.95,"COMPUTER0001",2024-05-26 00:00:00.000,1,"SANDRA M."
"Order","ORDST1002","HDWR-SRG-0001",1,18.65,39.95,18.65,39.95,"ASSOCIAT0001",2024-04-28 00:00:00.000,1,"NANCY B."
"Order","ORDST1002","HDWR-PNL-0001",1,303.85,609.95,303.85,609.95,"ASSOCIAT0001",2024-04-28 00:00:00.000,1,"NANCY B."
"Order","ORDST1008","HDWR-PRO-4862",1,2998.15,5999.95,2998.15,5999.95,"MAHLERST0001",2024-05-10 00:00:00.000,1,"SANDRA M."
"Order","ORDST1010","FAXX-SLK-0172",1,674.5,1349.95,674.5,1349.95,"BLUEYOND0001",2024-05-13 00:00:00.000,1,"NANCY B."
"Order","ORDST1013","ANSW-PAN-1450",1,50.25,109.95,50.25,109.95,"COMMUNIC0001",2024-05-19 00:00:00.000,1,"GARY W."
"Order","ORDST1014","PHON-GTE-6000",1,149.95,295.65,149.95,295.65,"LASERMES0001",2024-05-19 00:00:00.000,1,"SANDRA M."
"Order","ORDST1015","HDWR-CIM-0001",1,3290.55,6589.95,3290.55,6589.95,"METROPOL0001",2024-05-28 00:00:00.000,1,"SANDRA M."
"Order","ORDST1018","ANSW-ATT-1000",1,59.29,119.95,59.29,119.95,"COUNTRYV0001",2024-07-08 00:00:00.000,1,"IAN M."
"Order","ORDST1019","ACCS-HDS-2EAR",1,41.98,89.95,41.98,89.95,"ADVANCED0002",2024-07-08 00:00:00.000,1,"GARY W."
"Order","ORDST1020","ANSW-ATT-1000",1,59.29,119.95,59.29,119.95,"DOLLISCO0001",2024-07-08 00:00:00.000,1,"FRANCINE B."
"Order","ORDST1021","ANSW-ATT-1000",1,59.29,119.95,59.29,119.95,"LONDONBE0001",2024-07-08 00:00:00.000,1,"IAN M."
"Order","ORDST1022","ANSW-ATT-1000",1,59.29,119.95,59.29,119.95,"CASTLEIN0001",2024-07-07 00:00:00.000,1,"GARY W."
"Order","ORDST1023","ACCS-CRD-25BK",1,5.98,19.95,5.98,19.95,"ADVANCED0002",2024-07-07 00:00:00.000,1,"GARY W."
"Invoice","INVS3000","3-C2924A",1,90,174.38,90,174.38,"CELLULAR0001",2028-09-06 00:00:00.000,1,"PAUL W."
"Invoice","INVS3000","3-D2657A",1,5,6,5,6,"CELLULAR0001",2028-09-06 00:00:00.000,1,"PAUL W."
"Invoice","INVS3000","3-D2659A",1,5,6,5,6,"CELLULAR0001",2028-09-06 00:00:00.000,1,"PAUL W."
"Invoice","INVS3004","5-FEE",1,8,100,8,100,"COUNTRYV0001",2028-09-06 00:00:00.000,1,"IAN M."
"Invoice","INVS3004","5-FEE",1,8,100,8,100,"COUNTRYV0001",2028-09-06 00:00:00.000,1,"IAN M."
"Order","RMA002000","4-A3666A",1,1250,1600,1250,1600,"COMPUTER0003",2027-08-31 00:00:00.000,1,"IAN M."
"Invoice","INVS3005","3-C2924A",1,90,174.38,90,174.38,"DOLLISCO0001",2028-09-06 00:00:00.000,1,"FRANCINE B."
"Invoice","INVS3005","3-D2657A",1,5,6,5,6,"DOLLISCO0001",2028-09-06 00:00:00.000,1,"FRANCINE B."
"Invoice","INVS3005","3-D2659A",1,5,6,5,6,"DOLLISCO0001",2028-09-06 00:00:00.000,1,"FRANCINE B."
"Invoice","INVS3005","5-OVTLABOR",1,137.5,250,137.5,250,"DOLLISCO0001",2028-09-06 00:00:00.000,1,"FRANCINE B."
"Invoice","INVS3005","5-FEE",1,8,100,8,100,"DOLLISCO0001",2028-09-06 00:00:00.000,1,"FRANCINE B."
"Invoice","INVS3005","5-FEE",1,8,115,8,115,"DOLLISCO0001",2028-09-06 00:00:00.000,1,"FRANCINE B."
"Invoice","INVS3006","3-C2924A",1,90,0,90,174.38,"HOMEFURN0001",2028-09-06 00:00:00.000,1,"GREG E."
"Invoice","INVS3006","3-D2657A",1,5,0,5,6,"HOMEFURN0001",2028-09-06 00:00:00.000,1,"GREG E."
"Invoice","INVS3006","3-D2659A",1,5,0,5,6,"HOMEFURN0001",2028-09-06 00:00:00.000,1,"GREG E."
"Invoice","INVS3006","5-OVTLABOR",1,137.5,0,137.5,250,"HOMEFURN0001",2028-09-06 00:00:00.000,1,"GREG E."
"Invoice","INVS3006","5-FEE",1,8,100,8,100,"HOMEFURN0001",2028-09-06 00:00:00.000,1,"GREG E."
"Invoice","INVS3006","5-FEE",1,8,115,8,115,"HOMEFURN0001",2028-09-06 00:00:00.000,1,"GREG E."
"Invoice","INVS3007","3-C2924A",1,90,174.38,90,174.38,"ASTORSUI0001",2028-09-06 00:00:00.000,1,"GREG E."
"Invoice","INVS3007","3-D2657A",1,5,6,5,6,"ASTORSUI0001",2028-09-06 00:00:00.000,1,"GREG E."
"Invoice","INVS3007","3-D2659A",1,5,6,5,6,"ASTORSUI0001",2028-09-06 00:00:00.000,1,"GREG E."
"Invoice","INVS3000","5-OVTLABOR",1,137.5,250,137.5,250,"CELLULAR0001",2028-09-06 00:00:00.000,1,"PAUL W."
"Invoice","INVS3000","5-FEE",1,8,100,8,100,"CELLULAR0001",2028-09-06 00:00:00.000,1,"PAUL W."
"Invoice","INVS3000","5-FEE",1,8,115,8,115,"CELLULAR0001",2028-09-06 00:00:00.000,1,"PAUL W."
"Invoice","INVS3001","3-C2924A",1,90,174.38,90,174.38,"CENTRALD0001",2028-09-06 00:00:00.000,1,"SANDRA M."
"Invoice","INVS3001","3-D2657A",1,5,6,5,6,"CENTRALD0001",2028-09-06 00:00:00.000,1,"SANDRA M."
"Invoice","INVS3001","3-D2659A",1,5,6,5,6,"CENTRALD0001",2028-09-06 00:00:00.000,1,"SANDRA M."
"Invoice","INVS3001","5-OVTLABOR",1,137.5,250,137.5,250,"CENTRALD0001",2028-09-06 00:00:00.000,1,"SANDRA M."
"Invoice","INVS3001","5-FEE",1,8,100,8,100,"CENTRALD0001",2028-09-06 00:00:00.000,1,"SANDRA M."
"Invoice","INVS3001","5-FEE",1,8,115,8,115,"CENTRALD0001",2028-09-06 00:00:00.000,1,"SANDRA M."
"Invoice","INVS3002","3-C2924A",1,90,0,90,174.38,"COMPUTEC0001",2028-09-06 00:00:00.000,1,"SANDRA M."
"Invoice","INVS3002","3-D2657A",1,5,0,5,6,"COMPUTEC0001",2028-09-06 00:00:00.000,1,"SANDRA M."
"Invoice","INVS3002","3-D2659A",1,5,0,5,6,"COMPUTEC0001",2028-09-06 00:00:00.000,1,"SANDRA M."
"Invoice","INVS3002","5-OVTLABOR",1,137.5,0,137.5,250,"COMPUTEC0001",2028-09-06 00:00:00.000,1,"SANDRA M."
"Invoice","INVS3002","5-FEE",1,8,100,8,100,"COMPUTEC0001",2028-09-06 00:00:00.000,1,"SANDRA M."
"Invoice","INVS3002","5-FEE",1,8,115,8,115,"COMPUTEC0001",2028-09-06 00:00:00.000,1,"SANDRA M."
"Invoice","INVS3003","3-C2924A",1,90,174.36,90,174.36,"COMPUTER0003",2028-09-06 00:00:00.000,1,"IAN M."
"Invoice","INVS3003","3-D2657A",1,5,6.01,5,6.01,"COMPUTER0003",2028-09-06 00:00:00.000,1,"IAN M."
"Invoice","INVS3003","3-D2659A",1,5,6.01,5,6.01,"COMPUTER0003",2028-09-06 00:00:00.000,1,"IAN M."
"Invoice","INVS3003","5-OVTLABOR",1,137.5,250,137.5,250,"COMPUTER0003",2028-09-06 00:00:00.000,1,"IAN M."
"Invoice","INVS3003","5-FEE",1,8,100,8,100,"COMPUTER0003",2028-09-06 00:00:00.000,1,"IAN M."
"Invoice","INVS3003","5-FEE",1,8,115,8,115,"COMPUTER0003",2028-09-06 00:00:00.000,1,"IAN M."
"Invoice","INVS3004","3-C2924A",1,90,0,90,0,"COUNTRYV0001",2028-09-06 00:00:00.000,1,"IAN M."
"Invoice","INVS3004","3-D2657A",1,5,0,5,0,"COUNTRYV0001",2028-09-06 00:00:00.000,1,"IAN M."
