EnrollmentKey,EnrollmentID,StudentKey,CourseKey,ProfessorKey,OfferingKey,EnrollmentDateKey,ClassStartDateKey,ClassEndDateKey,Credits,TuitionAmountPaid,PaymentStatus,Grade
7347,E0007347,397,32,18,368,20260104,20260402,20260618,4,1939.5,Paid In Full,B-
7348,E0007348,257,32,18,368,20260209,20260402,20260618,4,1553.0,Paid In Full,B+
7349,E0007349,403,32,18,368,20260323,20260402,20260618,4,2292.0,Paid In Full,C+
7350,E0007350,64,32,18,368,20260112,20260402,20260618,4,1994.5,Payment Plan,IP
7351,E0007351,145,32,18,368,20260105,20260402,20260618,4,2555.0,Paid In Full,B
7352,E0007352,51,32,18,368,20260228,20260402,20260618,4,1841.0,Paid In Full,IP
7353,E0007353,106,32,18,368,20260207,20260402,20260618,4,1910.0,Paid In Full,IP
7354,E0007354,154,32,18,368,20260102,20260402,20260618,4,1910.0,Paid In Full,A-
7355,E0007355,451,32,18,368,20260314,20260402,20260618,4,2745.4,Scholarship Covered,B+
7356,E0007356,279,32,18,368,20260210,20260402,20260618,4,2029.0,Paid In Full,A-
7357,E0007357,373,32,18,368,20260314,20260402,20260618,4,2475.0,Payment Plan,B
7358,E0007358,407,32,18,368,20260320,20260402,20260618,4,2267.0,Paid In Full,IP
7359,E0007359,278,32,18,368,20260318,20260402,20260618,4,3363.0,Paid In Full,B+
7360,E0007360,105,32,18,368,20260109,20260402,20260618,4,2530.0,Paid In Full,B-
7361,E0007361,81,32,18,368,20260310,20260402,20260618,4,2399.1,Payment Plan,B+
7362,E0007362,112,32,18,368,20260307,20260402,20260618,4,2505.0,Paid In Full,B+
7363,E0007363,173,32,18,368,20260319,20260402,20260618,4,2856.05,Payment Plan,W
7364,E0007364,372,32,18,368,20260115,20260402,20260618,4,3864.0,Payment Plan,C+
7365,E0007365,332,21,18,369,20260112,20260402,20260618,4,1773.0,Payment Plan,B+
7366,E0007366,476,21,18,369,20260317,20260402,20260618,4,1901.6,Paid In Full,W
7367,E0007367,477,21,18,369,20260106,20260402,20260618,4,1223.0,Paid In Full,B
7368,E0007368,57,21,18,369,20260310,20260402,20260618,4,1773.0,Paid In Full,B
7369,E0007369,139,21,18,369,20260113,20260402,20260618,4,1975.0,Scholarship Covered,B-
7370,E0007370,267,21,18,369,20260113,20260402,20260618,4,3064.0,Payment Plan,W
7371,E0007371,7,21,18,369,20260226,20260402,20260618,4,1629.0,Paid In Full,IP
7372,E0007372,297,21,18,369,20260126,20260402,20260618,4,1466.0,Scholarship Covered,B
7373,E0007373,196,21,18,369,20260225,20260402,20260618,4,1411.0,Paid In Full,IP
7374,E0007374,319,21,18,369,20260109,20260402,20260618,4,1599.0,Payment Plan,B-
7375,E0007375,247,21,18,369,20260205,20260402,20260618,4,1491.0,Paid In Full,C+
7376,E0007376,292,21,18,369,20260120,20260402,20260618,4,1926.6,Paid In Full,A
7377,E0007377,114,21,18,369,20260222,20260402,20260618,4,2125.4,Paid In Full,C+
7378,E0007378,351,21,18,369,20260118,20260402,20260618,4,2030.0,Payment Plan,W
7379,E0007379,95,21,18,369,20260218,20260402,20260618,4,1441.0,Payment Plan,W
7380,E0007380,70,21,18,369,20260117,20260402,20260618,4,1411.0,Payment Plan,A
7381,E0007381,124,21,18,369,20260222,20260402,20260618,4,2155.4,Paid In Full,W
7382,E0007382,62,21,18,369,20260306,20260402,20260618,4,2030.0,Paid In Full,W
7383,E0007383,188,21,18,370,20260125,20260402,20260618,4,2663.0,Payment Plan,A
7384,E0007384,290,21,18,370,20260119,20260402,20260618,4,1491.0,Paid In Full,A
7385,E0007385,273,21,18,370,20260222,20260402,20260618,4,2055.0,Paid In Full,A-
7386,E0007386,422,21,18,370,20260315,20260402,20260618,4,1975.0,Paid In Full,C
7387,E0007387,197,21,18,370,20260107,20260402,20260618,4,1505.0,Scholarship Covered,C+
7388,E0007388,121,21,18,370,20260320,20260402,20260618,4,2688.0,Payment Plan,B
7389,E0007389,259,21,18,370,20260309,20260402,20260618,4,1303.0,Paid In Full,B
7390,E0007390,38,21,18,370,20260222,20260402,20260618,4,1654.0,Payment Plan,IP
7391,E0007391,209,21,18,370,20260123,20260402,20260618,4,1632.0,Paid In Full,A
7392,E0007392,240,21,18,370,20260102,20260402,20260618,4,1441.0,Paid In Full,B
7393,E0007393,440,21,18,370,20260114,20260402,20260618,4,2633.0,Paid In Full,B+
7394,E0007394,162,21,18,370,20260215,20260402,20260618,4,1693.0,Payment Plan,C+
7395,E0007395,55,21,18,370,20260305,20260402,20260618,4,1817.0,Paid In Full,A-
7396,E0007396,176,21,18,370,20260217,20260402,20260618,4,2332.3,Paid In Full,IP
7397,E0007397,487,21,18,370,20260127,20260402,20260618,4,1672.8,Paid In Full,W
7398,E0007398,460,21,18,370,20260220,20260402,20260618,4,1090.0,Scholarship Covered,B+
7399,E0007399,130,21,18,370,20260210,20260402,20260618,4,2189.8,Payment Plan,A
7400,E0007400,6,22,12,371,20260501,20260707,20260901,4,3784.0,Payment Plan,B-
7401,E0007401,304,22,12,371,20260623,20260707,20260901,4,2559.75,Scholarship Covered,C+
7402,E0007402,54,22,12,371,20260512,20260707,20260901,4,2399.1,Paid In Full,A-
7403,E0007403,323,22,12,371,20260517,20260707,20260901,4,1935.0,Scholarship Covered,C
7404,E0007404,343,22,12,371,20260523,20260707,20260901,4,2555.0,Payment Plan,A
7405,E0007405,431,22,12,371,20260508,20260707,20260901,4,2148.0,Paid In Full,IP
7406,E0007406,457,22,12,371,20260412,20260707,20260901,4,2530.0,Paid In Full,B
7407,E0007407,450,22,12,371,20260624,20260707,20260901,4,3230.65,Scholarship Covered,A-
7408,E0007408,487,22,12,371,20260408,20260707,20260901,4,2052.8,Payment Plan,A-
7409,E0007409,234,22,12,371,20260514,20260707,20260901,4,3363.0,Payment Plan,W
7410,E0007410,305,22,12,371,20260427,20260707,20260901,4,2475.0,Paid In Full,A
7411,E0007411,492,22,12,371,20260524,20260707,20260901,4,1761.0,Payment Plan,C
7412,E0007412,455,22,12,371,20260526,20260707,20260901,4,3839.0,Paid In Full,A
7413,E0007413,428,22,12,371,20260521,20260707,20260901,4,3308.0,Paid In Full,A
7414,E0007414,146,22,12,371,20260506,20260707,20260901,4,1761.0,Paid In Full,B-
7415,E0007415,154,22,12,371,20260429,20260707,20260901,4,1935.0,Paid In Full,C
7416,E0007416,176,22,12,371,20260420,20260707,20260901,4,2856.05,Paid In Full,IP
7417,E0007417,244,22,12,371,20260506,20260707,20260901,4,2530.0,Paid In Full,A
7418,E0007418,180,22,12,371,20260418,20260707,20260901,4,2530.0,Scholarship Covered,B+
7419,E0007419,405,22,12,371,20260610,20260707,20260901,4,1816.0,Paid In Full,C+
7420,E0007420,250,22,12,371,20260617,20260707,20260901,4,1365.0,Paid In Full,B
7421,E0007421,426,22,12,371,20260411,20260707,20260901,4,2308.4,Payment Plan,C+
7422,E0007422,196,27,1,372,20260618,20260707,20260901,3,1239.5,Paid In Full,IP
7423,E0007423,99,27,1,372,20260503,20260707,20260901,3,2177.4,Paid In Full,B-
7424,E0007424,391,27,1,372,20260427,20260707,20260901,3,1156.0,Scholarship Covered,C
7425,E0007425,377,27,1,372,20260615,20260707,20260901,3,1596.5,Payment Plan,A
7426,E0007426,209,27,1,372,20260607,20260707,20260901,3,1392.12,Payment Plan,B
7427,E0007427,33,27,1,372,20260507,20260707,20260901,3,1750.44,Paid In Full,IP
7428,E0007428,317,27,1,372,20260519,20260707,20260901,3,1239.5,Paid In Full,C
7429,E0007429,387,27,1,372,20260526,20260707,20260901,3,1750.44,Paid In Full,B-
7430,E0007430,66,27,1,372,20260505,20260707,20260901,3,1785.0,Paid In Full,B-
7431,E0007431,205,27,1,372,20260424,20260707,20260901,3,1785.0,Payment Plan,B+
7432,E0007432,321,27,1,372,20260617,20260707,20260901,3,2357.25,Payment Plan,W
7433,E0007433,182,27,1,372,20260619,20260707,20260901,3,1269.5,Paid In Full,A-
7434,E0007434,342,27,1,372,20260408,20260707,20260901,3,1106.0,Payment Plan,B+
7435,E0007435,13,27,1,372,20260523,20260707,20260901,3,2026.16,Scholarship Covered,IP
7436,E0007436,169,27,1,372,20260430,20260707,20260901,3,2332.25,Payment Plan,C+
7437,E0007437,133,27,1,372,20260524,20260707,20260901,3,1730.0,Payment Plan,B-
7438,E0007438,60,27,1,372,20260627,20260707,20260901,3,1785.0,Paid In Full,B-
7439,E0007439,187,27,1,372,20260419,20260707,20260901,3,1720.07,Paid In Full,B-
7440,E0007440,425,5,6,373,20260622,20260707,20260901,3,2081.49,Paid In Full,C+
7441,E0007441,483,5,6,373,20260609,20260707,20260901,3,1016.0,Paid In Full,C+
7442,E0007442,455,5,6,373,20260420,20260707,20260901,3,2396.75,Paid In Full,IP
7443,E0007443,283,5,6,373,20260420,20260707,20260901,3,1799.04,Paid In Full,IP
7444,E0007444,278,5,6,373,20260430,20260707,20260901,3,2154.75,Paid In Full,C
7445,E0007445,318,5,6,373,20260507,20260707,20260901,3,1660.0,Payment Plan,A
7446,E0007446,11,5,6,373,20260412,20260707,20260901,3,1357.25,Paid In Full,B
7447,E0007447,367,5,6,373,20260526,20260707,20260901,3,892.5,Paid In Full,B+
7448,E0007448,266,5,6,373,20260410,20260707,20260901,3,892.5,Paid In Full,B
7449,E0007449,430,5,6,373,20260414,20260707,20260901,3,1598.56,Paid In Full,IP
7450,E0007450,134,5,6,373,20260513,20260707,20260901,3,986.0,Paid In Full,C
7451,E0007451,222,5,6,373,20260613,20260707,20260901,3,1437.25,Paid In Full,A
7452,E0007452,383,5,6,373,20260503,20260707,20260901,3,1352.85,Payment Plan,B
7453,E0007453,362,5,6,373,20260520,20260707,20260901,3,1066.0,Paid In Full,B-
7454,E0007454,386,5,6,373,20260427,20260707,20260901,3,1214.5,Paid In Full,A-
7455,E0007455,459,5,6,373,20260501,20260707,20260901,3,1152.38,Paid In Full,IP
7456,E0007456,236,5,6,373,20260512,20260707,20260901,3,1580.0,Paid In Full,A
7457,E0007457,458,5,6,373,20260522,20260707,20260901,3,2166.58,Paid In Full,B-
7458,E0007458,142,5,6,373,20260409,20260707,20260901,3,892.5,Paid In Full,W
7459,E0007459,489,5,6,373,20260517,20260707,20260901,3,1189.5,Paid In Full,B+
7460,E0007460,324,5,6,373,20260408,20260707,20260901,3,1189.5,Paid In Full,B
7461,E0007461,262,5,6,373,20260524,20260707,20260901,3,917.5,Paid In Full,W
7462,E0007462,264,5,7,374,20260428,20260707,20260901,3,1678.56,Paid In Full,B+
7463,E0007463,218,5,7,374,20260415,20260707,20260901,3,867.5,Paid In Full,C+
7464,E0007464,477,5,7,374,20260417,20260707,20260901,3,1066.0,Paid In Full,B-
7465,E0007465,431,5,7,374,20260504,20260707,20260901,3,1387.25,Payment Plan,C
7466,E0007466,386,5,7,374,20260504,20260707,20260901,3,1134.5,Paid In Full,W
7467,E0007467,229,5,7,374,20260604,20260707,20260901,3,1580.0,Payment Plan,IP
7468,E0007468,116,5,7,374,20260519,20260707,20260901,3,2179.75,Payment Plan,B-
7469,E0007469,133,5,7,374,20260412,20260707,20260901,3,1610.0,Paid In Full,B-
7470,E0007470,472,5,7,374,20260622,20260707,20260901,3,1327.85,Payment Plan,A
7471,E0007471,187,5,7,374,20260508,20260707,20260901,3,1578.33,Paid In Full,A-
7472,E0007472,398,5,7,374,20260427,20260707,20260901,3,1901.31,Paid In Full,IP
7473,E0007473,151,5,7,374,20260526,20260707,20260901,3,1660.0,Payment Plan,B+
7474,E0007474,103,5,7,374,20260505,20260707,20260901,3,1412.25,Paid In Full,B-
7475,E0007475,2,5,7,374,20260509,20260707,20260901,3,1799.04,Paid In Full,B
7476,E0007476,407,5,7,374,20260625,20260707,20260901,3,1511.5,Paid In Full,IP
7477,E0007477,184,5,7,374,20260605,20260707,20260901,3,1610.0,Paid In Full,C+
7478,E0007478,15,5,7,374,20260411,20260707,20260901,3,1283.0,Paid In Full,A-
7479,E0007479,321,5,7,374,20260428,20260707,20260901,3,2154.75,Paid In Full,W
7480,E0007480,188,5,7,374,20260423,20260707,20260901,3,2099.75,Paid In Full,B+
7481,E0007481,119,5,7,374,20260622,20260707,20260901,3,1728.8,Paid In Full,A
7482,E0007482,445,5,7,374,20260519,20260707,20260901,3,1097.38,Paid In Full,A
7483,E0007483,6,5,7,374,20260427,20260707,20260901,3,2426.75,Paid In Full,B-
7484,E0007484,312,19,17,375,20260525,20260707,20260901,5,2630.0,Paid In Full,A
7485,E0007485,2,19,17,375,20260614,20260707,20260901,5,3682.25,Paid In Full,W
7486,E0007486,50,19,17,375,20260412,20260707,20260901,5,3054.5,Paid In Full,A-
7487,E0007487,401,19,17,375,20260513,20260707,20260901,5,2940.0,Paid In Full,C+
7488,E0007488,213,19,17,375,20260609,20260707,20260901,5,3443.0,Scholarship Covered,A
7489,E0007489,386,19,17,375,20260416,20260707,20260901,5,2295.0,Payment Plan,A
7490,E0007490,327,19,17,375,20260509,20260707,20260901,5,2940.0,Paid In Full,C
7491,E0007491,364,19,17,375,20260526,20260707,20260901,5,2655.0,Paid In Full,B+
7492,E0007492,196,19,17,375,20260521,20260707,20260901,5,2295.0,Paid In Full,B
7493,E0007493,347,19,17,375,20260513,20260707,20260901,5,3225.0,Payment Plan,B-
7494,E0007494,348,19,17,375,20260520,20260707,20260901,5,4310.0,Paid In Full,C
7495,E0007495,66,19,17,375,20260427,20260707,20260901,5,3225.0,Paid In Full,B
7496,E0007496,368,19,17,375,20260408,20260707,20260901,5,4955.0,Paid In Full,C+
7497,E0007497,400,19,17,375,20260626,20260707,20260901,5,3195.0,Payment Plan,B+
7498,E0007498,98,19,17,375,20260610,20260707,20260901,5,1725.0,Paid In Full,A-
7499,E0007499,26,32,22,376,20260609,20260707,20260901,4,3338.0,Payment Plan,C
7500,E0007500,482,32,22,376,20260426,20260707,20260901,4,1365.0,Payment Plan,B
7501,E0007501,182,32,22,376,20260617,20260707,20260901,4,1816.0,Payment Plan,B+
7502,E0007502,196,32,22,376,20260424,20260707,20260901,4,1841.0,Paid In Full,IP
7503,E0007503,110,32,22,376,20260420,20260707,20260901,4,2555.0,Paid In Full,C
7504,E0007504,89,32,22,376,20260625,20260707,20260901,4,2665.4,Paid In Full,IP
7505,E0007505,239,32,22,376,20260606,20260707,20260901,4,2555.0,Payment Plan,C
7506,E0007506,249,32,22,376,20260522,20260707,20260901,4,3066.7,Paid In Full,A-
7507,E0007507,351,32,22,376,20260618,20260707,20260901,4,2530.0,Paid In Full,W
7508,E0007508,345,32,22,376,20260522,20260707,20260901,4,1880.0,Paid In Full,A
7509,E0007509,82,32,22,376,20260626,20260707,20260901,4,3363.0,Paid In Full,IP
7510,E0007510,154,32,22,376,20260610,20260707,20260901,4,1880.0,Paid In Full,B-
7511,E0007511,493,32,22,376,20260527,20260707,20260901,4,3016.7,Payment Plan,IP
7512,E0007512,483,32,22,376,20260604,20260707,20260901,4,1523.0,Scholarship Covered,C
7513,E0007513,376,32,22,376,20260615,20260707,20260901,4,2054.0,Paid In Full,B-
7514,E0007514,359,32,22,376,20260513,20260707,20260901,4,1960.0,Paid In Full,C+
7515,E0007515,168,32,22,376,20260601,20260707,20260901,4,2475.0,Paid In Full,C+
7516,E0007516,387,32,22,376,20260617,20260707,20260901,4,2534.75,Scholarship Covered,A
7517,E0007517,442,32,22,376,20260423,20260707,20260901,4,2475.0,Payment Plan,B-
7518,E0007518,404,32,22,376,20260530,20260707,20260901,4,2054.0,Paid In Full,A-
7519,E0007519,382,32,9,377,20260614,20260707,20260901,4,1285.0,Paid In Full,IP
7520,E0007520,399,32,9,377,20260528,20260707,20260901,4,2505.0,Paid In Full,IP
7521,E0007521,258,32,9,377,20260627,20260707,20260901,4,2475.0,Paid In Full,A-
7522,E0007522,152,32,9,377,20260506,20260707,20260901,4,2530.0,Paid In Full,B+
7523,E0007523,322,32,9,377,20260418,20260707,20260901,4,2237.0,Payment Plan,B+
7524,E0007524,106,32,9,377,20260525,20260707,20260901,4,1910.0,Scholarship Covered,A
7525,E0007525,51,32,9,377,20260601,20260707,20260901,4,1761.0,Paid In Full,W
7526,E0007526,252,32,9,377,20260413,20260707,20260901,4,2198.0,Paid In Full,C
7527,E0007527,200,32,9,377,20260518,20260707,20260901,4,1781.5,Paid In Full,A-
7528,E0007528,234,32,9,377,20260419,20260707,20260901,4,3363.0,Paid In Full,A
7529,E0007529,16,32,9,377,20260617,20260707,20260901,4,2292.0,Payment Plan,A-
7530,E0007530,457,32,9,377,20260623,20260707,20260901,4,2475.0,Scholarship Covered,B-
7531,E0007531,280,32,9,377,20260518,20260707,20260901,4,2530.0,Paid In Full,B
7532,E0007532,129,32,9,377,20260415,20260707,20260901,4,1285.0,Payment Plan,C+
7533,E0007533,445,20,17,378,20260606,20260707,20260901,5,2103.12,Payment Plan,B+
7534,E0007534,106,20,17,378,20260525,20260707,20260901,5,2381.25,Paid In Full,A
7535,E0007535,455,20,17,378,20260525,20260707,20260901,5,4786.25,Paid In Full,W
7536,E0007536,404,20,17,378,20260426,20260707,20260901,5,2555.0,Payment Plan,C+
7537,E0007537,493,20,17,378,20260422,20260707,20260901,5,3764.63,Payment Plan,B+
7538,E0007538,152,20,17,378,20260614,20260707,20260901,5,3150.0,Payment Plan,A-
7539,E0007539,453,20,17,378,20260615,20260707,20260901,5,2232.5,Paid In Full,C
7540,E0007540,433,20,17,378,20260417,20260707,20260901,5,2623.75,Paid In Full,A
7541,E0007541,278,20,17,378,20260516,20260707,20260901,5,4111.25,Paid In Full,C+
7542,E0007542,273,20,17,378,20260606,20260707,20260901,5,3150.0,Paid In Full,C
7543,E0007543,345,20,17,378,20260510,20260707,20260901,5,2406.25,Payment Plan,C+
7544,E0007544,245,20,17,378,20260521,20260707,20260901,5,2906.38,Paid In Full,A-
7545,E0007545,235,20,17,378,20260523,20260707,20260901,5,2381.25,Scholarship Covered,B+
7546,E0007546,28,20,17,378,20260507,20260707,20260901,5,2158.12,Payment Plan,IP
7547,E0007547,485,20,17,378,20260620,20260707,20260901,5,4111.25,Paid In Full,C+
7548,E0007548,180,20,17,378,20260612,20260707,20260901,5,3070.0,Paid In Full,B
7549,E0007549,143,20,17,378,20260505,20260707,20260901,5,3150.0,Payment Plan,B+
7550,E0007550,283,20,17,378,20260409,20260707,20260901,5,3588.81,Paid In Full,IP
7551,E0007551,483,20,17,378,20260526,20260707,20260901,5,1880.0,Paid In Full,A-
7552,E0007552,184,20,17,378,20260424,20260707,20260901,5,3150.0,Payment Plan,A-
7553,E0007553,211,20,17,378,20260627,20260707,20260901,5,3764.63,Paid In Full,IP
7554,E0007554,84,20,17,378,20260617,20260707,20260901,5,2584.75,Payment Plan,IP
7555,E0007555,174,20,17,378,20260420,20260707,20260901,5,2475.0,Paid In Full,A-
7556,E0007556,263,20,17,378,20260512,20260707,20260901,5,2158.12,Paid In Full,IP
7557,E0007557,195,20,17,378,20260530,20260707,20260901,5,2505.0,Payment Plan,IP
7558,E0007558,69,1,21,379,20260501,20260707,20260901,3,1805.0,Paid In Full,IP
7559,E0007559,496,1,21,379,20260522,20260707,20260901,3,1176.0,Paid In Full,C+
7560,E0007560,257,1,21,379,20260614,20260707,20260901,3,1176.0,Paid In Full,W
7561,E0007561,447,1,21,379,20260427,20260707,20260901,3,1201.0,Scholarship Covered,A
7562,E0007562,46,1,21,379,20260611,20260707,20260901,3,1885.0,Paid In Full,A-
7563,E0007563,177,1,21,379,20260605,20260707,20260901,3,980.0,Payment Plan,W
7564,E0007564,22,1,21,379,20260612,20260707,20260901,3,1407.5,Paid In Full,B-
7565,E0007565,16,1,21,379,20260413,20260707,20260901,3,1664.0,Paid In Full,B+
7566,E0007566,453,1,21,379,20260501,20260707,20260901,3,1292.0,Paid In Full,B+
7567,E0007567,278,1,21,379,20260420,20260707,20260901,3,2458.5,Paid In Full,B
7568,E0007568,243,1,21,379,20260429,20260707,20260901,3,1151.0,Paid In Full,B-
7569,E0007569,8,1,21,379,20260415,20260707,20260901,3,1805.0,Payment Plan,A-
7570,E0007570,45,1,21,379,20260622,20260707,20260901,3,2510.45,Payment Plan,C+
7571,E0007571,397,1,21,379,20260429,20260707,20260901,3,1475.25,Payment Plan,C
7572,E0007572,476,1,21,379,20260606,20260707,20260901,3,1710.95,Paid In Full,C+
7573,E0007573,498,1,21,379,20260620,20260707,20260901,3,1628.5,Payment Plan,W
7574,E0007574,256,1,21,379,20260626,20260707,20260901,3,1971.8,Paid In Full,W
7575,E0007575,194,1,21,379,20260426,20260707,20260901,3,1826.38,Paid In Full,A
7576,E0007576,433,1,21,379,20260606,20260707,20260901,3,1548.5,Payment Plan,A
7577,E0007577,61,1,21,379,20260430,20260707,20260901,3,1372.0,Payment Plan,A
7578,E0007578,174,11,6,380,20260603,20260707,20260901,3,1363.0,Scholarship Covered,C
7579,E0007579,70,11,6,380,20260512,20260707,20260901,3,1134.5,Paid In Full,B
7580,E0007580,219,11,6,380,20260603,20260707,20260901,3,1288.75,Paid In Full,B+
7581,E0007581,246,11,6,380,20260605,20260707,20260901,3,1357.25,Paid In Full,C+
7582,E0007582,212,11,6,380,20260418,20260707,20260901,3,1954.28,Paid In Full,A
7583,E0007583,431,11,6,380,20260625,20260707,20260901,3,1437.25,Paid In Full,IP
7584,E0007584,42,11,6,380,20260417,20260707,20260901,3,1778.8,Payment Plan,IP
7585,E0007585,245,11,6,380,20260420,20260707,20260901,3,1498.33,Payment Plan,B
7586,E0007586,406,11,6,380,20260620,20260707,20260901,3,1412.25,Payment Plan,A
7587,E0007587,231,11,6,380,20260517,20260707,20260901,3,2396.75,Paid In Full,W
7588,E0007588,85,11,6,380,20260528,20260707,20260901,3,1954.28,Paid In Full,B
7589,E0007589,325,11,6,380,20260523,20260707,20260901,3,1580.0,Payment Plan,C
7590,E0007590,227,11,6,380,20260518,20260707,20260901,3,1899.28,Paid In Full,C
7591,E0007591,459,11,6,380,20260411,20260707,20260901,3,1097.38,Payment Plan,IP
7592,E0007592,193,11,6,380,20260416,20260707,20260901,3,1899.28,Paid In Full,B
7593,E0007593,361,23,2,381,20260430,20260707,20260901,4,2103.8,Paid In Full,C
7594,E0007594,476,23,2,381,20260603,20260707,20260901,4,2493.6,Paid In Full,A
7595,E0007595,173,23,2,381,20260408,20260707,20260901,4,2940.8,Paid In Full,A
7596,E0007596,428,23,2,381,20260419,20260707,20260901,4,3443.0,Payment Plan,C+
7597,E0007597,313,23,2,381,20260427,20260707,20260901,4,2518.6,Paid In Full,B
7598,E0007598,468,23,2,381,20260604,20260707,20260901,4,1583.0,Paid In Full,IP
7599,E0007599,134,23,2,381,20260607,20260707,20260901,4,1638.0,Paid In Full,W
7600,E0007600,32,23,2,381,20260627,20260707,20260901,4,3473.0,Paid In Full,IP
7601,E0007601,146,23,2,381,20260530,20260707,20260901,4,1861.0,Paid In Full,B+
7602,E0007602,262,23,2,381,20260610,20260707,20260901,4,1335.0,Paid In Full,W
7603,E0007603,8,23,2,381,20260511,20260707,20260901,4,2630.0,Paid In Full,A
7604,E0007604,71,23,2,381,20260607,20260707,20260901,4,1335.0,Paid In Full,B-
7605,E0007605,275,23,2,381,20260502,20260707,20260901,4,2518.6,Paid In Full,W
7606,E0007606,115,8,21,382,20260625,20260707,20260901,4,1536.0,Paid In Full,A
7607,E0007607,496,8,21,382,20260622,20260707,20260901,4,1363.0,Paid In Full,B-
7608,E0007608,353,8,21,382,20260504,20260707,20260901,4,1932.0,Paid In Full,B
7609,E0007609,428,8,21,382,20260608,20260707,20260901,4,2798.0,Payment Plan,IP
7610,E0007610,399,8,21,382,20260609,20260707,20260901,4,2155.0,Payment Plan,C
7611,E0007611,67,8,21,382,20260423,20260707,20260901,4,1486.5,Paid In Full,IP
7612,E0007612,300,8,21,382,20260608,20260707,20260901,4,1709.0,Paid In Full,C+
7613,E0007613,361,8,21,382,20260411,20260707,20260901,4,1728.8,Payment Plan,A
7614,E0007614,148,8,21,382,20260512,20260707,20260901,4,2155.0,Scholarship Covered,C
7615,E0007615,48,8,21,382,20260622,20260707,20260901,4,2129.75,Paid In Full,IP
7616,E0007616,289,8,21,382,20260612,20260707,20260901,4,1698.8,Paid In Full,B
7617,E0007617,14,8,21,382,20260520,20260707,20260901,4,1778.8,Paid In Full,A-
7618,E0007618,199,8,21,382,20260420,20260707,20260901,4,1996.1,Paid In Full,A-
7619,E0007619,429,8,21,382,20260509,20260707,20260901,4,3194.0,Payment Plan,B-
7620,E0007620,51,8,21,382,20260601,20260707,20260901,4,1511.0,Paid In Full,C
7621,E0007621,399,13,9,383,20260409,20260707,20260901,4,2075.0,Paid In Full,W
7622,E0007622,338,13,9,383,20260529,20260707,20260901,4,1759.0,Payment Plan,B
7623,E0007623,451,13,9,383,20260626,20260707,20260901,4,2233.4,Paid In Full,B-
7624,E0007624,155,13,9,383,20260601,20260707,20260901,4,2530.7,Payment Plan,B
7625,E0007625,209,13,9,383,20260421,20260707,20260901,4,1659.5,Payment Plan,B
7626,E0007626,237,13,9,383,20260509,20260707,20260901,4,1580.0,Payment Plan,A
7627,E0007627,312,13,9,383,20260410,20260707,20260901,4,1709.0,Paid In Full,B+
7628,E0007628,435,13,9,383,20260627,20260707,20260901,4,2323.3,Paid In Full,A
7629,E0007629,66,13,9,383,20260419,20260707,20260901,4,2130.0,Paid In Full,C
7630,E0007630,205,13,9,383,20260520,20260707,20260901,4,2155.0,Paid In Full,IP
7631,E0007631,18,13,9,383,20260608,20260707,20260901,4,1778.0,Payment Plan,C
7632,E0007632,432,13,9,383,20260429,20260707,20260901,4,1283.0,Payment Plan,C+
7633,E0007633,308,13,9,383,20260411,20260707,20260901,4,1759.0,Payment Plan,C
7634,E0007634,331,13,9,383,20260424,20260707,20260901,4,2447.05,Paid In Full,A
7635,E0007635,175,13,9,383,20260426,20260707,20260901,4,2823.0,Paid In Full,B
7636,E0007636,60,13,9,383,20260421,20260707,20260901,4,2075.0,Payment Plan,B+
7637,E0007637,162,13,9,383,20260622,20260707,20260901,4,1808.0,Paid In Full,IP
7638,E0007638,214,13,9,383,20260414,20260707,20260901,4,2367.05,Paid In Full,W
7639,E0007639,404,13,9,383,20260425,20260707,20260901,4,1709.0,Paid In Full,A
7640,E0007640,129,13,9,383,20260421,20260707,20260901,4,1165.0,Paid In Full,C
7641,E0007641,450,13,9,383,20260416,20260707,20260901,4,2733.65,Paid In Full,W
7642,E0007642,373,13,9,383,20260507,20260707,20260901,4,2155.0,Payment Plan,IP
7643,E0007643,6,15,6,384,20260625,20260707,20260901,3,2476.75,Paid In Full,C
7644,E0007644,8,15,6,384,20260412,20260707,20260901,3,1580.0,Payment Plan,B+
7645,E0007645,212,15,6,384,20260615,20260707,20260901,3,1929.28,Paid In Full,IP
7646,E0007646,442,15,6,384,20260612,20260707,20260901,3,1660.0,Paid In Full,A
7647,E0007647,223,15,6,384,20260525,20260707,20260901,3,1134.5,Paid In Full,W
7648,E0007648,489,15,6,384,20260514,20260707,20260901,3,1134.5,Paid In Full,B-
7649,E0007649,451,15,6,384,20260430,20260707,20260901,3,1753.8,Scholarship Covered,W
7650,E0007650,284,15,6,384,20260524,20260707,20260901,3,1134.5,Scholarship Covered,W
7651,E0007651,391,15,6,384,20260505,20260707,20260901,3,1016.0,Paid In Full,C+
7652,E0007652,295,15,6,384,20260430,20260707,20260901,3,917.5,Scholarship Covered,B+
7653,E0007653,35,15,6,384,20260615,20260707,20260901,3,1363.0,Paid In Full,B
7654,E0007654,90,15,6,384,20260424,20260707,20260901,3,1580.0,Payment Plan,A
7655,E0007655,274,15,6,384,20260505,20260707,20260901,3,1437.25,Payment Plan,B-
7656,E0007656,334,15,6,384,20260411,20260707,20260901,3,1134.5,Paid In Full,IP
7657,E0007657,27,15,6,384,20260624,20260707,20260901,3,1553.33,Paid In Full,W
