date_key,customer_key,product_key,territory_key,volume_raw,dn_rev,net_revenue,total_cogs,base_cogs,ip_cogs,ps_cogs,cma_on_invoice,cma_non_invoice,lmp_funding,authorized_revenue
778,8010,11,4,0.27,4.66,5.33,4.56,6.11,1.55,3.01,0.00,0.68,0.00,5.27
883,5163,113,3,0.60,15.52,15.69,11.36,14.48,3.13,8.23,0.00,0.17,0.00,20.59
820,8191,88,1,1.21,17.00,17.27,18.63,23.80,5.17,13.47,0.00,0.27,0.00,29.90
757,1722,20,4,0.56,13.67,13.67,11.56,11.56,0.00,11.56,0.00,0.00,0.00,14.64
827,5863,133,2,0.54,33.81,33.81,18.48,18.48,0.00,18.48,0.00,0.00,0.00,0.00
764,3884,20,2,2.98,64.74,64.74,63.99,63.99,0.00,63.99,0.00,0.00,0.00,78.33
1079,6958,16,4,0.24,9.76,9.76,8.24,8.24,0.00,8.24,0.00,0.00,0.00,10.58
834,6124,55,5,0.52,8.17,8.31,5.66,7.26,1.59,4.07,0.00,0.14,0.00,9.19
911,863,22,3,0.97,37.26,38.31,25.07,25.07,0.00,25.07,0.84,1.04,0.00,42.26
799,7609,127,2,1.63,19.05,19.06,21.12,26.46,5.34,15.78,0.00,0.01,0.00,0.00
827,3599,9,1,0.19,5.21,5.43,3.94,3.94,0.00,3.94,0.10,0.22,0.00,5.35
939,2430,50,2,0.24,3.23,3.49,3.03,3.71,0.68,2.35,0.00,0.27,0.00,5.20
939,6197,32,5,2.54,45.56,46.09,52.74,73.23,20.49,32.25,0.00,0.53,0.00,64.71
1072,8709,53,1,74.02,1278.00,1296.91,856.79,1088.73,231.94,624.85,0.00,18.91,0.00,1636.69
890,4488,38,3,96.45,1394.55,1634.79,1058.70,1347.86,289.16,769.54,0.00,240.24,0.00,1707.13
806,7226,44,3,10.69,162.44,178.47,108.49,135.90,27.42,81.07,0.00,16.03,0.00,194.93
1030,1416,7,1,0.74,28.57,34.60,10.18,13.47,3.29,6.90,0.00,6.03,0.00,32.54
848,1275,17,4,4.03,161.88,161.88,137.53,137.53,0.00,137.53,0.00,0.00,0.00,173.25
785,4641,13,3,2.79,89.93,98.35,82.77,112.31,29.54,53.23,0.00,8.42,0.00,129.86
918,1777,11,5,3.72,68.39,69.07,66.06,88.80,22.74,43.32,2.02,0.68,0.00,70.01
1086,5645,135,2,0.00,0.11,0.11,0.07,0.07,0.00,0.07,0.00,0.00,0.00,0.00
820,8439,47,1,2.65,96.78,99.80,63.24,82.92,19.68,43.56,4.58,3.03,0.00,108.80
1002,2002,94,4,5.13,101.74,107.64,113.13,147.46,34.33,78.79,0.00,5.90,0.00,131.63
911,5110,84,3,0.74,15.13,15.13,11.76,11.76,0.00,11.76,0.00,0.00,0.00,15.13
974,8508,20,1,2.43,61.75,62.04,51.73,51.73,0.00,51.73,0.39,0.29,0.00,63.85
855,954,33,5,0.24,8.24,8.32,8.82,12.42,3.61,5.21,0.28,0.08,0.00,7.51
967,7174,46,2,1.85,75.32,78.23,40.74,55.48,14.73,26.01,0.00,2.91,0.00,85.58
939,2958,113,5,1.01,28.09,28.30,19.52,24.85,5.33,14.19,1.80,0.20,0.00,36.91
974,1590,28,1,0.34,11.22,12.30,9.53,12.74,3.21,6.32,0.00,1.08,0.00,17.32
799,5319,14,3,0.09,2.57,3.45,1.60,2.11,0.51,1.10,0.00,0.88,0.00,3.99
743,4863,2,3,5.30,25.00,26.72,19.07,19.07,0.00,19.07,0.00,1.72,0.00,61.60
771,1222,46,3,2.14,62.73,78.42,34.02,45.13,11.11,22.90,0.00,15.69,0.00,110.85
778,1726,10,1,0.77,16.25,16.95,19.61,25.71,6.10,13.50,0.00,0.70,0.00,32.20
757,2844,76,5,0.64,12.55,12.63,9.71,9.71,0.00,9.71,0.00,0.08,0.00,13.80
1086,633,51,4,0.06,2.29,2.33,1.88,2.39,0.51,1.37,0.11,0.03,0.00,1.78
1086,2238,22,1,0.86,35.09,35.10,21.44,21.44,0.00,21.44,2.10,0.01,0.00,37.25
967,2520,74,3,0.64,20.75,21.58,12.71,16.68,3.96,8.75,0.29,0.83,0.00,32.11
876,6494,79,5,2.90,52.43,54.88,57.29,80.04,22.75,34.53,0.80,2.45,0.00,60.49
729,1598,74,1,0.54,14.64,15.37,8.89,11.44,2.56,6.33,0.91,0.74,0.00,21.16
890,7337,131,2,2.74,55.90,56.45,44.30,44.30,0.00,44.30,1.20,0.55,0.00,71.24
792,6621,61,5,0.72,14.40,14.52,10.50,10.50,0.00,10.50,0.43,0.12,0.00,13.66
890,810,75,5,2.44,32.96,32.43,30.86,30.86,0.00,30.86,0.00,-0.52,0.00,44.48
827,1376,147,1,0.01,0.23,0.23,0.19,0.19,0.00,0.19,0.00,0.00,0.00,0.00
876,7254,9,1,0.24,6.18,6.24,4.86,4.86,0.00,4.86,0.00,0.06,0.00,6.60
848,7522,78,4,1.10,32.88,32.88,23.09,23.09,0.00,23.09,0.00,0.00,0.00,34.53
750,1532,22,1,0.42,15.85,16.93,10.47,10.47,0.00,10.47,0.00,1.08,0.00,19.57
890,8896,131,1,1.33,32.29,32.29,21.71,21.71,0.00,21.71,1.96,0.00,0.00,35.96
848,6062,22,5,0.49,18.55,19.81,12.00,12.00,0.00,12.00,0.00,1.26,0.00,22.91
855,1864,38,4,5.49,89.66,89.72,61.37,79.12,17.75,43.62,0.22,0.06,0.00,122.31
750,2166,50,1,0.02,0.35,0.35,0.25,0.31,0.06,0.19,0.00,0.00,0.00,0.54
918,8133,127,1,0.57,6.67,6.67,7.52,9.52,2.00,5.51,0.00,0.00,0.00,0.00
1065,4278,18,3,0.42,13.92,13.92,10.86,10.86,0.00,10.86,0.00,0.00,0.00,13.92
876,5494,32,5,6.59,122.84,138.87,137.62,191.59,53.97,83.64,0.00,16.02,0.00,136.30
939,8043,25,1,0.21,7.43,7.43,4.68,4.68,0.00,4.68,0.00,0.00,0.00,6.71
911,2205,145,3,0.02,0.78,0.78,0.55,0.55,0.00,0.55,0.00,0.00,0.00,0.00
757,1301,143,1,0.43,5.73,6.51,4.78,5.95,1.17,3.60,0.00,0.78,0.00,0.00
764,4989,31,3,1.15,21.42,23.55,23.98,33.34,9.36,14.62,0.00,2.13,0.00,29.27
967,3732,33,3,1.09,29.92,31.08,34.89,49.07,14.19,20.70,1.11,1.16,0.00,27.80
757,8518,78,1,0.19,5.29,5.31,3.96,3.96,0.00,3.96,0.15,0.02,0.00,5.62
743,6238,55,5,0.61,8.47,9.76,6.52,8.27,1.74,4.78,0.00,1.29,0.00,10.80
750,3074,49,4,2.50,51.66,51.67,37.22,48.29,11.07,26.15,0.01,0.01,0.00,45.51
848,1855,49,1,2.17,44.77,44.78,27.87,36.67,8.79,19.08,0.00,0.01,0.00,39.21
876,133,73,4,0.54,42.55,42.56,31.37,31.37,0.00,31.37,0.00,0.01,-16.00,0.00
729,7622,79,2,0.21,2.66,3.03,3.34,4.56,1.22,2.11,0.00,0.37,0.00,4.82
771,3249,51,1,0.07,3.46,3.52,2.13,2.69,0.56,1.58,0.12,0.06,0.00,2.83
820,7114,39,4,7.51,121.21,121.96,98.54,123.12,24.57,73.97,0.00,0.75,0.00,95.74
883,1922,22,2,0.57,25.87,25.88,14.69,14.69,0.00,14.69,1.59,0.01,0.00,26.45
799,5037,16,3,3.84,157.32,165.00,129.63,129.63,0.00,129.63,0.00,7.67,0.00,165.00
1065,8361,11,1,0.26,5.27,5.42,5.52,7.49,1.98,3.54,0.21,0.15,0.00,5.14
834,6919,93,4,2.37,32.11,32.41,25.43,31.58,6.15,19.28,0.00,0.30,0.00,43.28
876,8460,32,1,0.52,10.63,11.23,11.62,16.20,4.57,7.05,0.95,0.60,0.00,11.13
1002,9141,134,1,0.88,10.53,10.53,8.39,8.39,0.00,8.39,0.00,0.00,0.00,0.00
946,1271,11,1,0.43,7.80,9.46,8.44,11.42,2.98,5.46,0.00,1.66,0.00,9.08
918,3641,42,2,0.30,4.34,4.35,3.47,4.34,0.87,2.60,0.00,0.01,0.00,2.72
1030,7305,36,4,65.05,1090.28,1122.81,771.73,984.41,212.67,559.06,17.56,32.53,0.00,1582.08
1086,4835,79,3,3.40,52.64,52.98,60.26,83.52,23.27,36.99,0.00,0.34,0.00,77.85
855,8617,84,1,3.75,70.18,72.40,60.23,60.23,0.00,60.23,0.00,2.22,0.00,76.89
1086,8246,11,3,0.48,8.21,9.40,8.77,11.73,2.96,5.81,0.00,1.19,0.00,9.29
806,5708,22,5,0.56,25.31,25.32,14.48,14.48,0.00,14.48,1.59,0.01,0.00,25.96
1065,3682,148,1,0.11,3.47,3.49,2.16,2.16,0.00,2.16,0.24,0.02,0.00,3.65
736,743,46,3,0.23,10.32,11.65,4.58,6.22,1.65,2.93,0.00,1.32,0.00,13.04
792,8666,126,1,0.63,14.01,14.11,9.45,9.45,0.00,9.45,0.00,0.10,0.00,32.12
1002,3959,145,1,0.00,0.04,0.04,0.03,0.03,0.00,0.03,0.00,0.00,0.00,0.00
827,9036,46,1,6.12,189.71,219.90,110.20,146.81,36.60,73.60,0.00,30.19,0.00,221.86
911,1291,22,1,0.52,19.46,20.78,13.01,13.01,0.00,13.01,0.00,1.33,0.00,24.02
834,4831,76,3,3.05,61.24,65.55,44.97,44.97,0.00,44.97,0.00,4.31,0.00,68.60
855,4960,143,3,1.48,27.14,27.64,18.73,24.00,5.27,13.46,0.00,0.50,0.00,0.00
911,2721,145,4,0.01,0.22,0.22,0.16,0.16,0.00,0.16,0.00,0.00,0.00,0.00
1065,809,33,3,1.21,48.37,48.65,50.33,71.46,21.13,29.21,0.00,0.28,0.00,55.62
946,5249,80,3,0.79,24.04,26.43,20.57,20.57,0.00,20.57,0.00,2.38,0.00,32.99
918,3999,22,1,0.45,21.13,21.13,11.33,11.33,0.00,11.33,1.27,0.01,0.00,22.24
806,4659,145,3,0.00,0.10,0.10,0.07,0.07,0.00,0.07,0.00,0.00,0.00,0.00
918,696,148,3,1.10,23.48,23.68,19.59,19.59,0.00,19.59,1.43,0.19,0.00,28.77
946,6937,148,4,0.10,2.39,2.40,1.71,1.71,0.00,1.71,0.00,0.01,0.00,2.63
855,8512,45,1,0.75,18.05,19.21,11.71,15.21,3.50,8.21,0.64,1.16,0.00,17.57
785,1648,145,1,0.01,0.33,0.33,0.25,0.25,0.00,0.25,0.00,0.00,0.00,0.00
743,4590,14,3,0.19,5.29,6.01,3.20,4.18,0.98,2.21,0.00,0.72,0.00,8.71
757,6414,79,5,0.23,4.27,4.33,4.60,6.47,1.86,2.74,0.13,0.06,0.00,4.50
1065,2102,47,2,0.38,17.10,17.46,10.69,14.01,3.31,7.38,0.83,0.36,0.00,17.96
785,4802,55,3,0.40,5.68,6.16,4.17,5.30,1.13,3.04,0.00,0.48,0.00,7.04
750,1095,79,2,0.99,17.96,18.31,19.99,27.99,8.00,11.98,0.87,0.35,0.00,19.57
876,1386,46,1,30.09,981.72,1012.69,553.84,748.70,194.86,358.98,0.00,30.97,0.00,1091.54
911,8578,21,1,0.55,22.92,22.92,18.52,18.52,0.00,18.52,0.00,0.00,0.00,23.79
743,8701,36,1,12.01,187.73,229.40,128.32,162.32,34.01,94.31,0.00,41.67,0.00,462.65
799,8296,22,1,0.75,41.43,41.45,19.13,19.13,0.00,19.13,2.53,0.01,0.00,43.88
1058,7043,38,4,0.78,12.47,14.31,8.51,10.93,2.42,6.10,0.00,1.83,0.00,13.79
757,4798,46,3,2.85,75.85,78.51,49.03,65.82,16.80,32.23,5.17,2.65,0.00,87.11
883,6028,46,5,0.89,7.90,10.19,15.13,20.27,5.14,9.99,0.00,2.29,0.00,12.54
785,8437,7,1,1.15,25.93,27.34,11.33,14.13,2.80,8.52,2.31,1.42,0.00,34.67
862,1718,21,5,0.26,10.53,10.53,8.91,8.91,0.00,8.91,0.00,0.00,0.00,11.43
834,8742,37,1,0.04,0.58,0.63,0.43,0.55,0.11,0.32,0.00,0.05,0.00,0.80
1030,8513,61,1,0.53,10.63,10.95,7.93,7.93,0.00,7.93,0.35,0.32,0.00,10.48
890,3789,80,1,1.18,40.52,41.21,29.86,29.86,0.00,29.86,0.77,0.69,0.00,39.62
848,2440,7,3,0.38,12.05,14.50,5.04,6.60,1.57,3.47,0.00,2.45,0.00,15.90
785,850,127,3,0.20,2.36,2.37,2.38,2.99,0.62,1.76,0.00,0.00,0.00,0.00
883,7084,40,4,48.01,605.78,616.48,487.62,609.07,121.46,366.16,0.00,10.70,0.00,849.82
918,669,51,3,0.01,0.48,0.49,0.35,0.44,0.09,0.26,0.02,0.01,0.00,0.40
1065,605,75,2,0.70,13.60,13.67,8.83,8.83,0.00,8.83,0.53,0.07,0.00,13.60
778,3490,22,4,0.22,8.68,8.69,5.72,5.72,0.00,5.72,0.62,0.00,0.00,8.94
876,2362,25,1,0.32,11.01,11.01,6.93,6.93,0.00,6.93,0.00,0.00,0.00,9.92
1086,2468,17,1,0.55,20.55,21.97,18.68,18.68,0.00,18.68,0.00,1.42,0.00,19.97
799,2748,11,2,0.25,4.38,5.01,4.41,5.92,1.51,2.91,0.00,0.64,0.00,4.95
862,2373,148,1,0.44,11.99,12.08,9.66,9.66,0.00,9.66,0.89,0.10,0.00,14.59
785,7848,126,1,0.12,2.52,2.61,1.74,1.74,0.00,1.74,0.00,0.09,0.00,5.87
946,5349,39,5,2.75,36.19,36.46,31.55,38.58,7.03,24.52,0.00,0.27,0.00,35.00
876,6998,46,4,5.36,149.68,189.66,91.01,120.49,29.48,61.53,0.00,39.98,0.00,248.23
911,4885,14,3,1.16,25.78,26.65,19.40,25.54,6.14,13.27,0.06,0.86,0.00,38.92
736,6398,2,5,17.46,93.39,93.39,53.15,53.15,0.00,53.15,0.00,0.00,0.00,202.84
729,6050,7,5,0.03,0.83,1.06,0.39,0.49,0.11,0.28,0.00,0.23,0.00,1.39
967,4763,32,3,1.49,28.16,28.50,31.29,43.44,12.15,19.15,0.00,0.33,0.00,35.31
1079,6513,96,5,24.21,804.73,807.22,817.38,817.38,0.00,817.38,0.00,2.49,0.00,1040.14
1086,3453,79,3,24.02,406.01,425.66,447.60,623.59,175.99,271.61,0.00,19.65,0.00,474.91
1058,4804,38,3,20.58,284.79,321.83,204.43,258.06,53.63,150.80,0.00,37.03,0.00,364.27
764,6231,48,5,1.91,29.93,29.93,25.34,31.32,5.98,19.36,0.00,0.00,0.00,34.91
750,5199,79,3,0.30,4.41,5.32,5.19,7.19,2.00,3.20,0.00,0.91,0.00,6.85
729,7929,11,4,0.66,13.19,13.43,13.23,17.89,4.66,8.56,0.53,0.24,0.00,12.56
729,6708,93,5,1.12,12.61,17.00,11.69,14.08,2.39,9.30,0.00,4.39,0.00,20.40
862,2107,74,5,0.27,6.10,8.01,4.83,6.21,1.38,3.45,0.00,1.91,0.00,12.29
862,3237,51,1,0.21,7.95,8.11,5.46,6.88,1.42,4.03,0.25,0.16,0.00,6.52
764,2948,72,5,0.31,10.78,10.80,7.72,9.86,2.14,5.58,0.00,0.01,0.00,9.98
1065,8514,51,1,0.58,22.98,23.26,15.96,20.24,4.28,11.68,0.00,0.28,0.00,22.17
939,1700,7,5,0.25,6.56,7.99,2.64,3.30,0.66,1.98,0.00,1.43,0.00,13.66
806,248,22,2,1.36,68.43,68.46,35.22,35.22,0.00,35.22,4.61,0.03,0.00,69.88
883,1289,74,4,0.24,7.18,8.24,4.34,5.64,1.30,3.05,0.00,1.07,0.00,12.35
890,3442,19,4,0.95,31.27,31.27,24.23,24.23,0.00,24.23,0.00,0.00,0.00,30.59
1079,4390,45,3,7.67,134.56,135.32,108.45,135.58,27.13,81.32,0.00,0.77,0.00,303.78
974,7678,28,1,0.31,6.54,7.49,6.60,8.59,1.99,4.60,0.00,0.95,0.00,13.64
785,2556,7,2,0.51,18.58,22.18,7.03,9.20,2.18,4.85,0.00,3.60,0.00,22.42
1030,2062,145,3,0.03,0.97,0.97,0.68,0.68,0.00,0.68,0.00,0.00,0.00,0.00
827,8111,94,1,0.13,2.26,2.29,2.90,3.78,0.88,2.01,0.00,0.02,0.00,3.34
757,9104,58,1,0.78,7.25,9.33,4.99,4.99,0.00,4.99,0.00,2.08,0.00,11.19
1058,779,32,5,0.11,2.41,2.65,2.58,3.62,1.04,1.54,0.00,0.24,0.00,4.20
806,5400,33,5,7.43,214.64,232.97,242.70,339.73,97.02,145.68,0.09,18.33,0.00,330.66
785,8489,16,1,0.61,25.65,25.74,20.41,20.41,0.00,20.41,0.00,0.09,0.00,26.29
911,2349,7,4,0.26,6.20,6.35,2.80,3.48,0.68,2.12,0.00,0.14,0.00,12.12
1058,590,1,4,0.30,12.42,12.77,9.37,9.37,0.00,9.37,0.00,0.36,0.00,11.15
883,835,49,3,11.62,122.85,138.19,112.89,138.14,25.24,87.65,0.00,15.34,0.00,255.69
1079,714,49,3,6.63,114.98,115.05,78.45,100.59,22.14,56.31,0.00,0.07,0.00,145.80
785,4479,7,3,0.33,6.92,9.04,3.34,4.20,0.86,2.48,0.00,2.12,0.00,14.38
862,1178,79,3,2.23,35.86,43.73,37.61,51.97,14.36,23.25,0.00,7.87,0.00,93.12
876,344,84,4,2.05,40.26,42.08,32.91,32.91,0.00,32.91,0.00,1.82,0.00,42.08
1086,6116,74,5,1.28,30.14,38.42,19.84,25.49,5.65,14.19,0.00,8.28,0.00,46.51
939,7575,79,2,1.27,24.40,25.84,27.20,38.14,10.94,16.26,0.00,1.43,0.00,25.20
1058,7666,20,3,2.87,72.26,72.40,59.98,59.98,0.00,59.98,0.00,0.13,0.00,75.50
771,2443,51,1,0.04,1.49,1.51,1.01,1.27,0.26,0.75,0.05,0.03,0.00,1.21
974,7459,30,4,2.13,42.92,53.71,50.17,68.97,18.80,31.37,0.00,10.80,0.00,97.74
820,8212,24,1,0.36,9.36,10.51,9.89,9.89,0.00,9.89,0.00,1.15,0.00,11.64
946,7076,20,4,0.23,5.78,6.98,4.87,4.87,0.00,4.87,0.00,1.20,0.00,6.15
1065,6811,143,5,30.05,465.28,471.14,357.87,451.21,93.34,264.52,0.00,5.86,0.00,0.00
883,7422,42,2,3.88,56.62,56.62,42.11,52.82,10.71,31.39,0.00,0.00,0.00,35.54
729,5212,106,3,0.84,27.87,27.87,23.58,23.58,0.00,23.58,0.00,0.00,0.00,31.11
750,7245,74,2,0.24,6.32,6.52,3.79,4.92,1.13,2.66,0.12,0.21,0.00,8.81
757,7118,130,4,0.09,2.51,2.51,1.18,1.18,0.00,1.18,0.00,0.00,0.00,3.43
890,735,72,3,0.06,1.47,1.47,1.34,1.67,0.33,1.01,0.07,0.00,0.00,1.34
785,1963,68,1,0.18,11.60,11.60,7.32,7.32,0.00,7.32,0.00,0.00,0.00,0.00
876,635,88,3,2.90,61.55,63.44,57.21,75.66,18.45,38.77,2.27,1.90,0.00,66.72
911,7078,19,4,1.18,38.93,38.98,29.84,29.84,0.00,29.84,0.00,0.05,0.00,38.47
883,1472,88,1,1.86,41.79,45.07,37.57,49.60,12.03,25.54,5.31,3.28,0.00,48.60
827,7691,76,3,5.31,106.73,114.25,82.33,82.33,0.00,82.33,0.00,7.52,0.00,119.57
848,8473,38,1,21.30,294.79,333.12,222.89,280.95,58.07,164.82,0.00,38.33,0.00,377.05
757,4587,83,3,3.33,58.63,60.05,49.26,49.26,0.00,49.26,0.00,1.42,0.00,65.78
967,7587,46,3,0.44,14.54,15.16,7.44,9.97,2.53,4.91,0.14,0.63,0.00,22.39
883,601,1,4,0.92,37.84,38.34,28.76,28.76,0.00,28.76,0.88,0.50,0.00,34.01
757,6566,50,5,11.91,159.24,162.03,145.48,178.70,33.22,112.26,0.00,2.79,0.00,262.11
827,6103,19,5,0.21,7.41,7.41,5.40,5.40,0.00,5.40,0.00,0.00,0.00,6.91
918,8680,28,1,3.52,110.49,111.31,98.09,131.99,33.90,64.19,0.00,0.81,0.00,156.94
939,8527,11,1,0.57,9.79,11.20,10.61,14.31,3.70,6.90,0.00,1.42,0.00,11.07
848,4594,145,3,0.01,0.40,0.40,0.28,0.28,0.00,0.28,0.00,0.00,0.00,0.00
967,6018,32,2,6.07,129.01,138.80,134.75,189.35,54.60,80.16,0.00,9.79,0.00,213.86
799,8560,117,1,0.38,11.62,11.62,7.52,7.52,0.00,7.52,0.00,0.00,0.00,10.24
876,6984,55,4,5.60,83.64,84.32,59.86,76.90,17.04,42.81,0.00,0.69,0.00,99.28
918,6575,148,5,0.18,4.32,4.34,3.11,3.11,0.00,3.11,0.00,0.02,0.00,4.75
736,7138,6,4,3.01,49.81,52.35,24.45,30.11,5.66,18.79,1.50,2.54,0.00,57.12
890,1370,143,1,0.69,8.67,9.04,7.22,8.94,1.72,5.51,0.00,0.38,0.00,0.00
778,6428,61,5,1.00,19.39,19.45,14.47,14.47,0.00,14.47,0.00,0.06,0.00,21.57
1086,1524,99,1,0.00,0.02,0.02,0.02,0.02,0.00,0.02,0.00,0.00,0.00,0.03
820,2133,22,5,0.33,12.55,13.41,8.46,8.46,0.00,8.46,0.00,0.86,0.00,15.50
820,893,39,2,8.61,148.05,148.05,111.25,138.71,27.46,83.79,0.00,0.00,0.00,116.28
729,5593,28,5,0.25,7.74,8.47,6.30,8.38,2.08,4.23,0.01,0.73,0.00,12.29
771,5713,51,2,0.06,2.59,2.63,1.83,2.33,0.49,1.34,0.09,0.04,0.00,2.10
974,5495,51,5,0.07,2.97,2.98,2.14,2.73,0.59,1.55,0.05,0.01,0.00,2.33
1072,1204,47,3,0.18,7.06,7.30,4.34,5.71,1.37,2.97,0.53,0.24,0.00,7.99
729,7839,116,1,0.61,11.87,12.69,9.38,9.38,0.00,9.38,0.00,0.83,0.00,12.88
1072,649,39,4,10.73,163.33,188.28,133.94,166.71,32.76,101.18,0.00,24.94,0.00,136.68
848,4889,75,3,2.58,36.38,34.00,33.99,33.99,0.00,33.99,0.00,-2.38,0.00,47.01
855,3747,19,5,1.16,39.70,39.70,29.42,29.42,0.00,29.42,0.00,0.00,0.00,36.98
862,7130,83,4,3.91,70.66,70.66,55.42,55.42,0.00,55.42,0.00,0.00,0.00,77.19
855,6045,11,5,0.22,4.46,5.08,4.30,5.83,1.53,2.76,0.00,0.62,0.00,4.33
1086,7103,49,4,195.22,3230.61,3275.77,2519.27,3216.67,697.40,1821.88,0.00,45.15,0.00,4294.81
799,7147,21,4,0.13,5.22,5.22,4.27,4.27,0.00,4.27,0.00,0.00,0.00,5.47
890,1807,9,5,0.37,10.29,10.34,7.46,7.46,0.00,7.46,0.20,0.05,0.00,8.89
848,3001,51,1,0.13,5.20,5.31,3.66,4.62,0.96,2.71,0.20,0.11,0.00,4.26
974,4860,5,3,0.44,4.22,4.32,3.03,3.52,0.49,2.54,0.00,0.10,0.00,8.79
876,6968,46,4,0.79,26.61,26.68,16.75,22.50,5.75,11.00,0.00,0.07,0.00,37.73
1072,1918,74,3,2.03,31.63,37.18,27.97,34.38,6.41,21.56,0.00,5.55,0.00,93.91
848,3878,46,5,0.46,13.36,13.23,8.37,11.22,2.85,5.52,0.84,-0.13,0.00,21.51
771,7924,21,4,0.88,36.92,36.92,30.00,30.00,0.00,30.00,2.66,0.00,0.00,35.71
792,5981,93,2,1.67,22.06,22.19,19.05,23.43,4.38,14.67,0.00,0.13,0.00,30.43
1030,9232,11,1,0.32,7.81,8.07,7.31,9.93,2.62,4.69,0.31,0.26,0.00,7.62
799,5272,46,3,0.18,5.83,6.08,3.52,4.72,1.20,2.32,0.03,0.25,0.00,8.98
834,5435,13,5,0.26,9.65,9.75,8.65,11.87,3.22,5.42,0.26,0.10,0.00,9.02
1079,1614,37,1,4.99,83.44,84.88,60.38,76.36,15.98,44.40,0.00,1.44,0.00,98.80
1065,7564,117,2,0.46,14.09,14.09,9.21,9.21,0.00,9.21,0.00,0.00,0.00,12.04
862,5847,29,2,0.46,10.40,10.51,12.20,16.66,4.46,7.74,0.00,0.11,0.00,14.23
785,4330,24,3,0.14,3.43,3.79,3.80,3.80,0.00,3.80,0.00,0.36,0.00,0.00
757,826,84,3,0.25,5.10,5.10,3.97,3.97,0.00,3.97,0.00,0.00,0.00,5.10
1030,7055,84,4,5.07,97.18,98.00,82.52,82.52,0.00,82.52,1.34,0.82,0.00,102.66
750,1145,25,3,0.22,7.55,7.55,4.72,4.72,0.00,4.72,0.00,0.00,0.00,6.71
883,1578,32,1,1.29,23.72,25.05,26.59,37.04,10.45,16.15,2.19,1.33,0.00,25.01
1086,3627,11,1,0.23,4.61,4.72,4.80,6.52,1.72,3.08,0.19,0.11,0.00,4.48
834,2057,135,1,0.00,0.09,0.09,0.05,0.05,0.00,0.05,0.00,0.00,0.00,0.00
743,4339,13,3,0.75,27.82,29.27,25.67,35.31,9.63,16.04,0.00,1.45,0.00,25.07
848,2126,7,1,1.26,31.02,32.96,14.56,18.16,3.60,10.96,2.68,1.94,0.00,41.53
1058,1320,39,2,10.93,172.41,176.23,148.55,184.31,35.76,112.79,0.00,3.82,0.00,139.20
1086,6719,146,5,0.00,0.06,0.06,0.05,0.05,0.00,0.05,0.00,0.00,0.00,0.00
806,2429,9,2,0.16,4.89,4.91,3.25,3.25,0.00,3.25,0.14,0.02,0.00,4.27
1030,1992,97,1,0.44,15.77,15.77,11.91,11.91,0.00,11.91,0.00,0.00,0.00,15.81
820,8927,69,1,0.20,10.71,10.71,5.40,5.40,0.00,5.40,0.00,0.00,0.00,0.00
799,2462,17,1,0.00,0.08,0.09,0.05,0.05,0.00,0.05,0.00,0.01,0.00,0.08
792,7957,38,1,1.64,26.07,30.18,17.22,22.04,4.82,12.40,0.00,4.11,0.00,29.10
1072,6579,20,5,2.61,66.38,66.38,54.45,54.45,0.00,54.45,0.00,0.00,0.00,68.60
862,7499,50,2,0.27,3.67,3.97,2.90,3.55,0.65,2.25,0.00,0.30,0.00,5.91
792,1310,47,4,0.62,23.91,24.34,13.28,17.63,4.34,8.94,1.47,0.43,0.00,25.14
855,440,7,2,0.05,2.34,2.44,0.79,1.04,0.25,0.55,0.00,0.10,0.00,2.66
883,3137,84,4,1.21,22.67,22.67,19.72,19.72,0.00,19.72,0.00,0.00,0.00,24.90
946,5752,51,5,0.12,5.78,5.81,3.89,4.96,1.07,2.82,0.10,0.03,0.00,4.55
883,2408,45,1,1.05,15.25,21.27,12.44,15.29,2.84,9.60,0.00,6.02,0.00,41.65
834,2403,17,1,1.70,65.60,65.60,57.32,57.32,0.00,57.32,0.00,0.00,0.00,72.91
939,7781,49,1,1.50,30.91,30.92,19.54,25.71,6.17,13.37,0.00,0.01,0.00,27.03
967,3188,135,1,0.01,0.40,0.40,0.26,0.26,0.00,0.26,0.00,0.00,0.00,0.00
883,1674,19,5,2.35,81.76,81.76,60.37,60.37,0.00,60.37,0.00,0.00,0.00,76.08
939,5754,58,2,2.65,35.35,36.42,15.44,15.44,0.00,15.44,2.13,1.07,0.00,36.34
1002,2567,38,4,2.10,27.47,28.75,20.93,26.34,5.41,15.52,0.00,1.28,0.00,37.09
764,5264,16,3,1.63,60.98,60.98,54.51,54.51,0.00,54.51,0.00,0.00,0.00,69.97
764,1551,17,1,10.27,441.18,441.18,347.20,347.20,0.00,347.20,0.00,0.00,0.00,441.18
967,4714,40,3,13.30,165.18,173.39,138.78,173.38,34.60,104.18,0.00,8.21,0.00,235.35
827,340,46,2,4.80,104.28,126.22,68.81,90.16,21.34,47.47,0.00,21.94,0.00,191.46
862,260,46,2,13.00,413.13,466.81,248.54,331.72,83.18,165.37,0.00,53.68,0.00,471.49
911,3674,13,2,1.03,37.13,37.13,36.89,50.71,13.81,23.08,0.00,0.00,0.00,43.74
890,543,143,4,32.27,378.46,510.59,323.81,398.37,74.56,249.25,0.00,132.13,0.00,0.00
785,7742,13,1,1.68,53.69,55.31,55.15,76.09,20.93,34.22,2.49,1.62,0.00,52.16
