date_key,customer_key,product_key,territory_key,volume_raw,dn_rev,net_revenue,total_cogs,base_cogs,ip_cogs,ps_cogs,cma_on_invoice,cma_non_invoice,lmp_funding,authorized_revenue
806,8456,103,1,0.00,0.00,0.01,0.01,0.01,0.00,0.01,0.00,0.01,0.00,0.00
757,1301,143,1,0.63,8.48,9.54,6.50,4.89,1.60,4.89,0.00,1.06,0.00,0.00
764,4989,31,3,0.18,3.39,3.73,3.79,2.31,1.48,2.31,0.00,0.34,0.00,4.62
967,3732,33,3,1.51,45.10,46.22,51.41,30.51,20.90,30.51,2.07,1.13,0.00,42.00
757,8518,78,1,0.14,4.10,4.11,2.81,2.81,0.00,2.81,0.18,0.02,0.00,4.35
750,3074,49,4,3.18,64.79,64.79,46.67,32.75,13.92,32.75,0.01,0.01,0.00,57.07
848,1855,49,1,1.83,41.45,41.46,24.08,16.48,7.61,16.48,0.00,0.01,0.00,36.31
771,3249,51,1,0.07,2.79,2.83,1.91,1.42,0.49,1.42,0.10,0.04,0.00,2.36
820,7114,39,4,3.08,49.95,49.95,40.87,30.63,10.23,30.63,0.00,0.00,0.00,39.21
883,1922,22,2,0.19,8.53,8.53,4.98,4.98,0.00,4.98,0.61,0.00,0.00,8.69
799,5037,16,3,2.70,110.68,116.08,91.23,91.23,0.00,91.23,0.00,5.40,0.00,116.08
771,4046,75,1,0.34,4.60,4.53,4.29,4.29,0.00,4.29,0.00,-0.07,0.00,6.21
1065,8361,11,1,0.24,4.84,4.98,5.07,3.26,1.82,3.26,0.20,0.14,0.00,4.73
834,6919,93,4,2.98,40.27,40.66,31.64,23.99,7.65,23.99,0.00,0.39,0.00,54.30
799,2687,35,1,0.23,9.91,10.37,9.94,5.97,3.97,5.97,0.48,0.46,0.00,10.62
876,8460,32,1,0.37,7.54,7.96,8.28,5.02,3.26,5.02,0.67,0.42,0.00,7.89
1002,9141,134,1,3.64,44.63,44.63,37.49,37.49,0.00,37.49,0.00,0.00,0.00,0.00
827,9014,74,1,0.42,9.72,14.59,6.67,4.82,1.85,4.82,0.00,4.87,0.00,19.63
785,3978,77,2,0.39,5.61,5.79,4.14,4.14,0.00,4.14,0.00,0.18,0.00,6.95
918,5784,5,2,0.20,1.80,1.94,1.48,1.26,0.22,1.26,0.00,0.14,0.00,3.97
946,1271,11,1,0.49,8.81,10.68,9.66,6.25,3.41,6.25,0.00,1.87,0.00,10.24
918,3641,42,2,1.01,14.92,14.95,11.80,8.80,3.00,8.80,0.00,0.03,0.00,9.35
1030,7305,36,4,34.73,640.70,659.80,431.84,305.48,126.35,305.48,9.37,19.10,0.00,844.55
1086,4835,79,3,1.77,27.47,27.65,31.34,19.19,12.15,19.19,0.00,0.18,0.00,40.62
1086,8246,11,3,0.41,7.12,7.53,7.56,4.99,2.56,4.99,0.00,0.42,0.00,8.05
806,5708,22,5,0.45,20.82,20.83,11.61,11.61,0.00,11.61,1.14,0.01,0.00,20.94
834,2450,135,1,0.06,0.00,0.00,1.45,1.45,0.00,1.45,0.00,0.00,0.00,0.00
799,2834,126,3,0.36,8.33,8.33,5.46,5.46,0.00,5.46,0.00,0.00,0.00,9.76
736,743,46,3,0.18,7.87,8.88,3.70,2.37,1.33,2.37,0.00,1.01,0.00,9.94
792,8666,126,1,1.28,27.28,27.46,18.73,18.73,0.00,18.73,0.00,0.18,0.00,65.13
939,4059,80,4,4.85,146.55,147.85,129.17,129.17,0.00,129.17,0.00,1.30,0.00,202.56
827,9036,46,1,6.09,187.08,219.06,111.83,74.78,37.06,74.78,0.00,31.98,0.00,221.01
827,3368,46,5,1.16,41.00,41.23,24.73,16.00,8.73,16.00,1.37,0.23,0.00,42.58
911,1291,22,1,0.72,26.92,28.75,17.90,17.90,0.00,17.90,0.00,1.83,0.00,33.24
834,4831,76,3,1.86,37.31,39.94,27.22,27.22,0.00,27.22,0.00,2.63,0.00,41.80
827,1908,27,2,0.08,2.51,2.60,2.15,1.40,0.75,1.40,0.16,0.09,0.00,3.76
1065,809,33,3,1.21,48.36,48.66,50.32,29.20,21.12,29.20,0.00,0.30,0.00,55.62
946,5249,80,3,1.27,39.97,42.34,32.52,32.52,0.00,32.52,0.00,2.38,0.00,52.86
918,3999,22,1,0.48,21.10,21.11,11.42,11.42,0.00,11.42,1.18,0.01,0.00,21.76
827,4003,13,1,0.72,26.72,28.14,26.21,16.09,10.12,16.09,0.00,1.42,0.00,24.10
946,6937,148,4,0.13,3.19,3.21,2.42,2.42,0.00,2.42,0.00,0.02,0.00,3.51
848,4060,80,2,4.49,135.55,136.76,119.39,119.39,0.00,119.39,0.00,1.20,0.00,187.37
743,4590,14,3,0.22,6.20,7.04,3.82,2.65,1.17,2.65,0.00,0.84,0.00,10.21
820,7392,126,4,0.58,10.56,10.65,8.80,8.80,0.00,8.80,0.46,0.09,0.00,14.79
757,6414,79,5,0.49,9.21,9.34,9.81,5.84,3.97,5.84,0.28,0.13,0.00,9.71
1065,2102,47,2,0.36,16.06,16.39,9.93,6.79,3.13,6.79,0.78,0.33,0.00,16.89
876,1386,46,1,27.66,897.41,930.66,504.03,323.83,180.20,323.83,0.00,33.25,0.00,1003.12
911,8578,21,1,1.10,46.01,46.01,37.17,37.17,0.00,37.17,0.00,0.00,0.00,47.75
743,8701,36,1,13.64,215.76,260.58,150.11,110.11,40.00,110.11,0.00,44.82,0.00,525.53
799,8296,22,1,0.20,8.83,8.83,5.54,5.54,0.00,5.54,0.47,0.00,0.00,9.07
1058,7043,38,4,0.62,9.80,10.77,6.68,4.78,1.90,4.78,0.00,0.97,0.00,10.96
757,4798,46,3,4.84,166.32,172.14,94.58,62.15,32.43,62.15,11.33,5.82,0.00,191.01
883,6028,46,5,1.27,1.88,2.42,21.51,14.14,7.37,14.14,0.00,0.54,0.00,2.98
820,5926,25,2,0.26,9.10,9.10,5.69,5.69,0.00,5.69,0.00,0.00,0.00,8.05
785,8437,7,1,1.26,26.15,28.32,11.90,8.97,2.93,8.97,2.19,2.17,0.00,35.36
862,1718,21,5,0.58,23.13,23.13,19.60,19.60,0.00,19.60,0.00,0.00,0.00,25.12
1030,8513,61,1,0.56,11.46,11.73,8.36,8.36,0.00,8.36,0.38,0.27,0.00,11.08
890,3789,80,1,1.57,50.47,51.03,40.36,40.36,0.00,40.36,0.88,0.56,0.00,48.46
848,2440,7,3,1.18,36.37,44.08,15.06,10.46,4.60,10.46,0.00,7.71,0.00,50.06
785,850,127,3,0.18,2.05,2.09,2.27,1.69,0.58,1.69,0.00,0.05,0.00,0.00
883,7084,40,4,53.50,707.07,713.63,553.65,410.71,142.95,410.71,0.00,6.55,0.00,946.86
967,4107,135,3,0.03,1.13,1.13,0.72,0.72,0.00,0.72,0.00,0.00,0.00,0.00
918,669,51,3,0.15,6.35,6.50,4.78,3.52,1.26,3.52,0.42,0.15,0.00,5.35
1065,605,75,2,0.44,8.28,8.35,5.51,5.51,0.00,5.51,0.38,0.07,0.00,8.51
778,3490,22,4,1.85,80.59,80.62,48.92,48.92,0.00,48.92,5.63,0.04,0.00,83.95
1086,2468,17,1,0.47,17.35,18.54,15.77,15.77,0.00,15.77,0.00,1.19,0.00,16.85
799,1792,74,5,0.36,11.20,11.78,6.74,4.57,2.17,4.57,0.02,0.57,0.00,16.87
799,2748,11,2,0.15,2.78,2.93,2.78,1.81,0.97,1.81,0.00,0.15,0.00,2.90
785,7848,126,1,0.14,3.15,3.26,2.19,2.19,0.00,2.19,0.00,0.11,0.00,7.33
946,5349,39,5,5.39,87.56,87.56,70.62,52.80,17.82,52.80,0.00,0.00,0.00,68.73
876,6998,46,4,3.47,100.45,122.78,60.70,40.42,20.28,40.42,0.00,22.33,0.00,160.70
911,4885,14,3,1.26,28.25,29.05,20.70,14.03,6.67,14.03,0.16,0.80,0.00,43.05
736,6398,2,5,25.41,135.93,135.93,78.92,78.92,0.00,78.92,0.00,0.00,0.00,295.25
729,6050,7,5,0.04,0.93,1.19,0.46,0.34,0.13,0.34,0.00,0.26,0.00,1.56
967,4763,32,3,0.67,12.52,12.70,13.89,8.46,5.43,8.46,0.00,0.18,0.00,15.73
848,4004,126,5,0.26,5.15,5.50,4.04,4.04,0.00,4.04,0.00,0.35,0.00,6.84
1079,6513,96,5,24.48,814.08,816.08,826.36,826.36,0.00,826.36,0.00,2.00,0.00,1051.56
1086,3453,79,3,31.87,537.84,564.66,590.13,356.99,233.14,356.99,0.00,26.82,0.00,629.99
1058,4804,38,3,30.02,415.04,465.33,294.66,216.45,78.20,216.45,0.00,50.29,0.00,531.38
764,6231,48,5,0.23,3.43,3.49,2.89,2.22,0.67,2.22,0.00,0.06,0.00,4.12
729,6708,93,5,1.42,16.10,21.54,15.34,12.20,3.14,12.20,0.00,5.44,0.00,25.85
862,2107,74,5,0.28,6.32,9.49,4.73,3.39,1.35,3.39,0.00,3.17,0.00,12.77
862,3237,51,1,0.49,20.76,21.09,13.83,10.22,3.61,10.22,0.81,0.33,0.00,16.95
1065,8514,51,1,0.39,16.55,16.87,11.15,8.07,3.08,8.07,0.00,0.32,0.00,14.93
939,1700,7,5,0.20,5.20,6.33,2.01,1.50,0.51,1.50,0.00,1.13,0.00,10.83
806,248,22,2,0.20,10.00,10.00,5.06,5.06,0.00,5.06,0.65,0.00,0.00,10.09
883,1289,74,4,0.20,5.95,6.84,3.48,2.41,1.07,2.41,0.00,0.89,0.00,10.23
890,3442,19,4,2.29,75.40,75.40,58.25,58.25,0.00,58.25,0.00,0.00,0.00,73.76
1079,4390,45,3,7.21,126.18,127.19,99.98,74.54,25.44,74.54,0.00,1.01,0.00,285.52
743,7528,35,1,0.32,0.00,0.00,11.94,7.18,4.76,7.18,0.00,0.00,0.00,0.00
827,8111,94,1,0.34,5.92,6.20,7.53,5.23,2.30,5.23,0.00,0.28,0.00,8.68
757,9104,58,1,1.50,13.36,17.99,9.63,9.63,0.00,9.63,0.00,4.62,0.00,21.59
1072,4765,10,3,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.01
1058,779,32,5,0.16,3.15,3.37,3.68,2.22,1.46,2.22,0.00,0.22,0.00,6.03
806,5400,33,5,12.62,365.84,397.09,412.62,247.82,164.81,247.82,0.15,31.25,0.00,563.59
785,137,104,4,0.95,25.85,27.65,15.66,11.13,4.53,11.13,0.00,1.80,0.00,37.47
911,2349,7,4,0.34,7.84,8.10,4.19,3.17,1.03,3.17,0.01,0.26,0.00,15.48
736,3885,64,3,1.37,210.79,210.85,150.81,150.81,0.00,150.81,0.02,0.06,0.00,0.00
967,8497,51,1,0.10,3.93,3.98,2.90,2.16,0.74,2.16,0.00,0.04,0.00,3.92
1058,590,1,4,0.35,14.50,14.95,11.02,11.02,0.00,11.02,0.00,0.46,0.00,13.05
883,835,49,3,6.12,64.68,72.75,56.59,43.46,13.13,43.46,0.00,8.08,0.00,134.62
1030,8013,131,3,0.11,2.30,2.30,1.85,1.85,0.00,1.85,0.00,0.00,0.00,2.35
1079,714,49,3,6.92,120.70,120.77,79.66,56.42,23.23,56.42,0.00,0.07,0.00,152.34
785,4479,7,3,0.65,13.89,18.16,6.88,5.11,1.77,5.11,0.00,4.26,0.00,28.88
862,1178,79,3,0.91,15.46,18.87,16.78,10.38,6.41,10.38,0.00,3.41,0.00,40.19
876,344,84,4,1.11,21.72,22.70,17.81,17.81,0.00,17.81,0.00,0.98,0.00,22.70
1086,6116,74,5,0.65,14.12,19.52,9.34,6.71,2.63,6.71,0.00,5.40,0.00,23.63
939,7575,79,2,1.78,34.23,36.15,37.75,22.55,15.19,22.55,0.00,1.92,0.00,35.26
939,4119,25,5,0.97,30.86,31.18,21.57,21.57,0.00,21.57,0.01,0.32,0.00,30.73
1058,7666,20,3,2.63,70.17,70.30,54.79,54.79,0.00,54.79,0.00,0.12,0.00,69.04
771,2443,51,1,0.05,1.81,1.83,1.27,0.94,0.33,0.94,0.07,0.02,0.00,1.53
974,7459,30,4,1.51,30.42,38.07,35.54,22.22,13.32,22.22,0.00,7.65,0.00,69.27
820,8212,24,1,0.19,4.90,5.51,5.22,5.22,0.00,5.22,0.00,0.60,0.00,6.10
848,3834,11,3,0.75,14.84,15.74,14.14,9.29,4.85,9.29,0.00,0.90,0.00,28.27
946,7076,20,4,0.88,21.84,26.38,18.40,18.40,0.00,18.40,0.00,4.54,0.00,23.25
848,9197,25,1,0.25,8.48,8.48,5.40,5.40,0.00,5.40,0.00,0.00,0.00,7.66
1065,6811,143,5,42.18,574.11,663.87,463.74,348.57,115.17,348.57,0.00,89.76,0.00,0.00
820,96,74,4,0.22,7.21,7.92,4.72,3.12,1.60,3.12,0.00,0.71,0.00,9.18
729,5212,106,3,2.66,88.73,88.73,75.69,75.69,0.00,75.69,0.00,0.00,0.00,99.06
855,7750,50,1,0.23,4.58,4.58,2.79,2.03,0.76,2.03,0.00,0.00,0.00,5.02
883,6312,17,5,0.23,11.28,11.76,7.78,7.78,0.00,7.78,0.00,0.49,0.00,10.83
750,7245,74,2,0.15,3.65,3.78,2.23,1.59,0.64,1.59,0.08,0.12,0.00,5.59
890,735,72,3,0.04,1.07,1.07,0.91,0.70,0.21,0.70,0.08,0.00,0.00,1.10
785,1963,68,1,0.43,26.33,26.33,16.76,16.76,0.00,16.76,0.00,0.00,0.00,0.00
876,635,88,3,3.43,70.86,72.95,65.90,44.50,21.40,44.50,2.69,2.09,0.00,76.73
911,7078,19,4,1.79,58.75,58.82,45.32,45.32,0.00,45.32,0.00,0.07,0.00,58.03
1086,2973,53,5,0.00,0.02,0.03,0.03,0.03,0.01,0.03,0.00,0.00,0.00,0.00
883,1472,88,1,1.55,34.08,36.83,30.68,20.98,9.70,20.98,4.47,2.76,0.00,40.91
827,7691,76,3,2.71,54.35,58.17,41.90,41.90,0.00,41.90,0.00,3.83,0.00,60.88
918,3302,45,3,0.00,0.05,0.06,0.04,0.03,0.01,0.03,0.00,0.00,0.00,0.10
848,8473,38,1,26.64,368.36,413.00,279.94,207.04,72.90,207.04,0.00,44.64,0.00,471.62
757,4587,83,3,1.80,31.74,32.51,26.76,26.76,0.00,26.76,0.00,0.77,0.00,35.61
967,7587,46,3,0.23,7.61,7.87,3.99,2.61,1.38,2.61,0.06,0.26,0.00,11.78
883,601,1,4,1.15,47.40,47.86,35.84,35.84,0.00,35.84,1.00,0.46,0.00,42.52
757,6566,50,5,7.19,96.02,97.82,88.31,68.23,20.08,68.23,0.00,1.80,0.00,158.23
918,8680,28,1,2.79,92.37,93.06,80.86,52.49,28.37,52.49,0.00,0.69,0.00,124.57
939,8527,11,1,0.27,4.68,4.95,5.01,3.26,1.75,3.26,0.00,0.27,0.00,5.29
967,6018,32,2,2.85,63.14,66.68,69.05,40.96,28.08,40.96,0.00,3.54,0.00,105.84
799,8560,117,1,0.51,12.96,12.96,10.10,10.10,0.00,10.10,0.00,0.00,0.00,11.35
890,4243,64,3,0.21,23.86,26.09,23.20,23.20,0.00,23.20,0.76,2.23,-11.75,0.00
876,6984,55,4,6.54,98.34,99.14,71.08,50.99,20.09,50.99,0.00,0.80,0.00,115.88
918,6575,148,5,0.17,4.11,4.13,3.09,3.09,0.00,3.09,0.00,0.02,0.00,4.53
736,7138,6,4,3.15,44.57,46.86,25.11,19.31,5.80,19.31,1.89,2.29,0.00,51.27
890,1370,143,1,0.42,4.85,5.08,4.16,3.20,0.96,3.20,0.00,0.23,0.00,0.00
848,7756,106,1,0.06,2.12,2.18,1.75,1.75,0.00,1.75,0.00,0.06,0.00,2.36
778,6428,61,5,0.91,17.67,17.73,13.11,13.11,0.00,13.11,0.00,0.06,0.00,19.66
1086,1524,99,1,0.00,0.02,0.02,0.02,0.02,0.00,0.02,0.00,0.00,0.00,0.03
820,2133,22,5,0.63,23.67,25.28,15.93,15.93,0.00,15.93,0.00,1.61,0.00,29.22
820,893,39,2,21.21,347.37,347.37,271.95,204.71,67.24,204.71,0.00,0.00,0.00,272.33
1086,1369,131,1,0.25,5.33,5.33,4.02,4.02,0.00,4.02,0.00,0.00,0.00,5.06
771,5713,51,2,0.17,6.97,7.04,5.14,3.78,1.36,3.78,0.25,0.07,0.00,5.87
974,5495,51,5,0.22,8.77,8.81,6.48,4.70,1.78,4.70,0.30,0.03,0.00,7.01
1072,1204,47,3,0.18,7.00,7.23,4.21,2.85,1.36,2.85,0.52,0.23,0.00,7.92
785,876,134,5,0.00,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
883,3980,19,2,2.13,68.18,68.62,54.74,54.74,0.00,54.74,0.00,0.44,0.00,68.88
911,7685,35,4,1.34,42.19,43.33,47.67,28.63,19.04,28.63,2.28,1.14,0.00,44.63
729,7839,116,1,0.43,8.79,9.40,6.74,6.74,0.00,6.74,0.00,0.61,0.00,9.54
1072,649,39,4,9.33,141.65,163.82,114.40,85.99,28.41,85.99,0.00,22.17,0.00,118.92
967,4293,149,3,8.45,74.91,69.95,96.61,73.09,23.52,73.09,0.00,-4.97,0.00,0.00
848,4889,75,3,2.96,41.86,39.12,39.37,39.37,0.00,39.37,0.00,-2.74,0.00,54.09
855,3747,19,5,2.00,69.02,69.02,50.79,50.79,0.00,50.79,0.00,0.00,0.00,64.38
876,4052,88,1,0.81,18.97,20.61,16.77,11.40,5.37,11.40,2.20,1.64,0.00,21.95
862,7130,83,4,0.67,11.14,12.12,9.50,9.50,0.00,9.50,0.00,0.98,0.00,13.24
1086,7103,49,4,194.57,2786.75,2834.85,2219.44,1617.38,602.06,1617.38,0.00,48.10,0.00,4280.49
848,3001,51,1,0.08,3.32,3.40,2.29,1.70,0.60,1.70,0.13,0.08,0.00,2.74
967,7686,58,4,0.28,3.12,3.57,1.63,1.63,0.00,1.63,0.00,0.45,0.00,4.20
785,6796,11,5,0.19,3.73,4.15,3.52,2.31,1.20,2.31,0.00,0.42,0.00,7.30
876,6968,46,4,2.00,67.44,67.84,38.58,25.15,13.43,25.15,0.03,0.40,0.00,95.37
1072,1918,74,3,2.14,33.42,39.29,28.59,21.81,6.78,21.81,0.00,5.87,0.00,99.24
848,3878,46,5,0.44,12.68,12.56,7.61,5.01,2.60,5.01,0.79,-0.12,0.00,20.42
743,1676,93,2,0.00,0.01,0.01,0.01,0.01,0.00,0.01,0.00,0.00,0.00,0.01
792,5981,93,2,1.50,19.82,20.01,17.30,13.33,3.97,13.33,0.00,0.19,0.00,27.44
1030,9232,11,1,0.29,7.14,7.38,6.69,4.29,2.40,4.29,0.28,0.24,0.00,6.97
792,6326,50,5,0.48,6.23,7.01,4.93,3.82,1.11,3.82,0.00,0.78,0.00,10.49
967,3411,2,4,27.25,131.60,137.32,87.58,87.58,0.00,87.58,0.00,5.72,0.00,316.60
1079,1614,37,1,4.97,83.09,84.52,58.74,42.83,15.92,42.83,0.00,1.43,0.00,98.38
1065,7564,117,2,0.44,13.45,13.45,8.79,8.79,0.00,8.79,0.00,0.00,0.00,11.34
785,4330,24,3,0.87,25.63,27.90,23.55,23.55,0.00,23.55,0.00,2.27,0.00,0.00
876,3971,31,1,0.19,3.86,3.92,4.32,2.59,1.72,2.59,0.00,0.06,0.00,4.44
757,826,84,3,0.66,13.46,13.46,10.55,10.55,0.00,10.55,0.00,0.00,0.00,13.46
1030,7055,84,4,4.19,80.49,81.16,68.28,68.28,0.00,68.28,1.13,0.68,0.00,84.83
750,1145,25,3,0.73,25.38,25.38,15.94,15.94,0.00,15.94,0.00,0.00,0.00,22.56
883,1578,32,1,1.00,16.49,17.42,19.77,12.00,7.77,12.00,1.52,0.93,0.00,17.39
1086,3627,11,1,0.20,4.03,4.13,4.20,2.69,1.51,2.69,0.16,0.10,0.00,3.91
743,4339,13,3,0.40,15.04,15.84,14.02,8.76,5.26,8.76,0.00,0.80,0.00,13.57
848,2126,7,1,0.47,8.33,8.85,4.79,3.62,1.16,3.62,0.72,0.52,0.00,11.57
1058,1320,39,2,10.83,170.91,174.70,145.33,109.91,35.43,109.91,0.00,3.79,0.00,137.98
1086,6719,146,5,0.00,0.05,0.05,0.04,0.04,0.00,0.04,0.00,0.00,0.00,0.00
806,2429,9,2,0.36,11.11,11.13,7.26,7.26,0.00,7.26,0.31,0.02,0.00,9.61
1030,1992,97,1,0.33,11.79,11.79,8.87,8.87,0.00,8.87,0.00,0.00,0.00,11.79
820,8927,69,1,0.37,16.13,16.13,8.54,8.54,0.00,8.54,0.00,0.00,0.00,0.00
792,7957,38,1,1.34,21.22,23.33,14.01,10.09,3.92,10.09,0.00,2.11,0.00,23.73
1072,6579,20,5,2.81,77.84,77.84,58.57,58.57,0.00,58.57,0.00,0.00,0.00,73.80
974,1644,14,1,0.21,4.84,7.27,3.01,2.11,0.90,2.11,0.00,2.43,0.00,9.77
862,7499,50,2,0.50,7.06,7.34,6.10,4.70,1.40,4.70,0.00,0.28,0.00,10.94
792,1310,47,4,1.21,47.76,48.63,26.88,18.09,8.79,18.09,2.94,0.87,0.00,50.22
883,3137,84,4,1.33,24.89,24.89,21.65,21.65,0.00,21.65,0.00,0.00,0.00,27.34
946,5752,51,5,0.05,2.01,2.01,1.47,1.07,0.40,1.07,0.07,0.01,0.00,1.60
883,2408,45,1,1.54,21.38,31.21,17.28,13.37,3.91,13.37,0.00,9.83,0.00,61.13
834,2403,17,1,1.90,73.59,73.59,64.35,64.35,0.00,64.35,0.00,0.00,0.00,81.79
771,8547,7,1,0.31,7.89,8.29,3.26,2.43,0.83,2.43,0.63,0.40,0.00,10.04
939,7781,49,1,1.32,30.17,30.18,16.90,11.42,5.48,11.42,0.00,0.01,0.00,26.39
967,3188,135,1,0.43,15.25,15.52,9.81,9.81,0.00,9.81,0.00,0.27,0.00,0.00
911,3245,142,5,0.41,8.40,8.40,6.23,4.51,1.71,4.51,0.00,0.00,0.00,0.00
883,1674,19,5,2.19,76.17,76.18,56.30,56.30,0.00,56.30,0.00,0.01,0.00,70.84
820,4711,58,3,0.23,2.39,2.58,1.50,1.50,0.00,1.50,0.12,0.19,0.00,2.55
1002,2567,38,4,5.36,67.98,73.50,51.92,38.60,13.32,38.60,0.00,5.52,0.00,94.82
764,5264,16,3,0.23,8.46,8.46,7.63,7.63,0.00,7.63,0.00,0.00,0.00,9.71
764,1551,17,1,6.83,293.41,293.41,230.82,230.82,0.00,230.82,0.00,0.00,0.00,293.41
967,4714,40,3,22.76,285.35,296.78,240.04,179.45,60.59,179.45,0.00,11.43,0.00,402.84
827,340,46,2,15.55,338.11,409.53,230.43,158.83,71.60,158.83,0.00,71.41,0.00,621.43
911,3674,13,2,0.55,20.04,20.11,20.04,12.53,7.50,12.53,0.00,0.07,0.00,23.58
890,543,143,4,37.24,469.94,630.86,391.78,296.46,95.32,296.46,0.00,160.92,0.00,0.00
792,1934,50,3,1.67,21.78,24.51,19.35,14.81,4.54,14.81,0.00,2.73,0.00,36.66
785,7742,13,1,1.07,33.26,34.64,34.46,21.44,13.02,21.44,1.42,1.38,0.00,32.89
785,7215,142,4,0.78,14.39,14.39,11.62,8.92,2.70,8.92,0.00,0.00,0.00,0.00
1072,4730,78,3,0.03,0.71,0.71,0.59,0.59,0.00,0.59,0.00,0.00,0.00,0.85
778,1554,135,1,0.13,4.17,4.49,2.99,2.99,0.00,2.99,0.00,0.32,0.00,0.00
792,840,77,5,0.08,1.10,1.11,0.81,0.81,0.00,0.81,0.00,0.01,0.00,1.31
848,7193,113,2,2.17,51.69,55.28,38.92,29.21,9.71,29.21,4.33,3.58,0.00,74.32
876,6595,21,5,0.52,20.41,20.41,17.55,17.55,0.00,17.55,0.00,0.00,0.00,22.48
890,4117,46,4,0.43,12.93,13.72,7.78,5.12,2.65,5.12,0.00,0.78,0.00,19.83
876,4298,84,3,0.63,14.54,14.54,10.40,10.40,0.00,10.40,1.01,0.00,0.00,12.63
855,8052,59,1,2.93,59.53,68.77,74.74,49.17,25.57,49.17,0.00,9.24,0.00,82.95
848,1785,134,5,0.00,0.03,0.03,0.02,0.02,0.00,0.02,0.00,0.00,0.00,0.00
764,6725,32,5,0.60,11.07,14.28,12.38,7.54,4.84,7.54,0.00,3.21,0.00,15.17
939,6770,3,5,29.52,167.69,209.61,128.30,128.30,0.00,128.30,0.00,41.92,0.00,457.59
729,7827,47,1,1.10,37.97,40.92,23.45,16.13,7.33,16.13,0.00,2.95,0.00,41.13
939,5781,51,5,0.30,12.54,12.59,9.65,7.00,2.65,7.00,0.44,0.05,0.00,10.03
1072,8679,31,1,6.86,116.44,117.38,131.39,81.80,49.59,81.80,0.00,0.94,0.00,174.12
974,7924,6,4,0.80,11.45,12.15,5.96,4.67,1.29,4.67,1.54,0.70,0.00,15.18
743,6724,84,5,1.82,38.45,42.56,29.09,29.09,0.00,29.09,0.00,4.11,0.00,43.61
876,3240,6,1,0.05,0.57,0.65,0.36,0.29,0.07,0.29,0.00,0.08,0.00,1.00
834,3419,79,3,1.72,25.46,26.16,29.67,18.39,11.29,18.39,0.00,0.69,0.00,39.52
918,1791,83,1,1.00,18.18,18.86,14.08,14.08,0.00,14.08,0.00,0.69,0.00,19.67
918,5843,60,5,1.68,22.26,21.95,27.83,17.86,9.97,17.86,0.00,-0.31,0.00,0.00
778,3894,33,5,0.29,8.03,8.99,9.33,5.66,3.66,5.66,0.00,0.96,0.00,13.38
743,4693,50,3,1.59,23.98,23.98,18.26,13.45,4.80,13.45,0.00,0.00,0.00,27.61
1065,1687,46,1,1.63,44.39,47.40,25.93,17.16,8.77,17.16,0.00,3.01,0.00,70.37
1030,1675,73,3,0.13,8.28,9.20,7.61,7.61,0.00,7.61,0.11,0.91,-3.22,0.00
729,3345,11,4,2.21,44.30,45.09,42.01,27.21,14.80,27.21,1.78,0.79,0.00,42.16
778,5777,32,2,0.79,15.19,15.63,16.66,10.07,6.59,10.07,1.41,0.45,0.00,15.69
890,7736,97,4,0.01,0.38,0.38,0.29,0.29,0.00,0.29,0.00,0.00,0.00,0.39
729,7448,42,4,0.00,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.01
792,4223,49,3,1.09,22.31,22.63,13.47,9.36,4.11,9.36,0.00,0.33,0.00,20.55
1058,139,132,4,0.58,24.97,26.02,19.33,19.33,0.00,19.33,0.00,1.05,0.00,26.34
883,5478,15,5,0.24,9.73,9.73,8.28,8.28,0.00,8.28,0.00,0.00,0.00,10.00
1065,6791,40,5,286.29,3764.64,3836.24,2771.43,2053.49,717.95,2053.49,0.00,71.60,0.00,5067.28
799,1556,79,1,0.45,8.13,7.95,8.81,5.28,3.53,5.28,0.00,-0.18,0.00,10.39
827,4725,39,3,2.96,51.17,51.17,41.52,31.40,10.12,31.40,0.00,0.00,0.00,40.19
855,6453,45,5,2.52,34.89,50.93,33.29,25.83,7.46,25.83,0.00,16.03,0.00,99.75
1065,5681,45,5,1.04,25.77,28.50,16.96,11.75,5.21,11.75,0.00,2.73,0.00,25.29
764,2294,39,4,6.65,107.15,107.61,83.43,62.52,20.92,62.52,0.00,0.46,0.00,84.78
750,4456,84,3,5.64,115.72,115.72,90.66,90.66,0.00,90.66,0.00,0.00,0.00,115.72
974,376,46,4,0.24,6.51,8.46,2.12,2.12,0.00,2.12,0.00,1.95,0.00,8.54
946,1897,11,5,0.28,7.69,8.32,6.82,4.24,2.59,4.24,0.00,0.63,0.00,10.40
1002,3813,21,5,0.95,37.49,37.49,31.25,31.25,0.00,31.25,0.00,0.00,0.00,41.30
820,4398,31,3,1.78,28.23,32.39,33.86,21.19,12.67,21.19,0.00,4.16,0.00,45.17
946,4795,33,3,0.28,11.38,11.86,11.72,6.78,4.94,6.78,0.00,0.48,0.00,12.94
820,1869,126,4,0.34,6.62,6.62,5.18,5.18,0.00,5.18,0.00,0.00,0.00,9.21
778,4922,74,3,0.41,10.47,12.33,7.14,5.03,2.11,5.03,0.00,1.86,0.00,14.93
