date_key,customer_key,product_key,territory_key,volume_raw,dn_rev,net_revenue,total_cogs,base_cogs,ip_cogs,ps_cogs,cma_on_invoice,cma_non_invoice,lmp_funding,authorized_revenue,purchase_transactions,consumption_transactions
57,8538,143,1,3.00,38.29,42.27,48.64,20.52,7.19,20.94,0.00,3.98,0.00,42.27,0,0
155,2811,79,4,3.00,49.71,51.45,86.10,29.28,22.71,34.11,0.00,1.74,0.00,51.45,0,0
106,2604,39,3,1.00,14.43,14.43,19.46,8.44,2.71,8.31,0.00,0.00,0.00,15.38,0,0
71,56,49,4,5.38,92.88,92.88,121.37,53.23,18.67,49.46,0.00,0.00,0.00,92.88,0,0
134,8185,79,1,3.00,42.03,45.00,78.45,29.27,19.20,29.98,0.00,2.97,0.00,45.00,0,0
106,7079,20,4,2.00,54.34,54.34,77.76,38.88,0.00,38.88,2.00,0.00,0.00,61.68,0,0
239,2546,113,5,1.00,22.85,22.94,29.19,11.27,4.55,13.38,3.56,0.09,0.00,96.00,0,0
120,8787,65,1,0.00,1.12,1.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.12,0,0
190,8685,20,1,13.00,289.38,289.38,505.44,252.72,0.00,252.72,0.00,0.00,0.00,289.38,0,0
92,1751,20,1,2.00,56.34,56.34,77.76,38.88,0.00,38.88,0.00,0.00,0.00,61.68,0,0
106,1856,46,1,2.00,55.44,55.44,51.15,18.95,10.41,21.80,0.00,0.00,0.00,108.00,0,0
57,661,49,2,9.00,162.97,177.84,202.45,89.71,32.43,80.31,0.00,14.87,0.00,177.84,0,0
99,5827,21,2,2.00,72.32,72.32,130.04,65.02,0.00,65.02,0.00,0.00,0.00,72.32,0,0
127,1629,2,1,17.00,85.42,90.10,105.26,52.63,0.00,52.63,0.00,4.68,0.00,90.10,0,0
246,6698,9,5,1.00,25.83,25.95,36.64,18.32,0.00,18.32,0.00,0.12,0.00,25.95,0,0
127,6467,49,5,9.00,143.70,144.00,206.30,98.02,28.60,79.69,0.00,0.30,0.00,144.00,0,0
337,7270,118,2,2.00,32.33,31.52,66.02,25.95,14.77,25.30,0.00,-0.81,0.00,31.52,0,0
218,6163,15,5,1.00,41.04,41.04,64.28,32.14,0.00,32.14,0.00,0.00,0.00,60.00,0,0
218,7221,20,2,4.00,109.72,109.72,157.68,78.84,0.00,78.84,0.00,0.00,0.00,111.52,0,0
330,29,7,4,1.00,23.80,25.65,19.03,7.45,2.92,8.66,0.00,1.85,0.00,25.65,0,0
344,4216,49,3,-1.00,-13.05,-14.10,-20.27,-9.67,-2.60,-8.01,0.00,-1.05,0.00,-18.20,0,0
183,8445,21,1,2.00,82.16,82.16,128.56,64.28,0.00,64.28,7.00,0.00,0.00,95.76,0,0
120,7650,82,2,-18.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
134,8557,17,1,5.00,185.50,185.70,321.40,160.70,0.00,160.70,0.00,0.20,0.00,185.70,0,0
78,5502,64,5,2.00,205.32,205.32,399.76,199.88,0.00,199.88,0.00,0.00,0.00,199.00,0,0
274,5348,74,5,1.00,23.16,23.51,26.24,10.39,4.61,11.24,0.00,0.35,0.00,23.51,0,0
246,1097,49,2,4.00,72.44,79.04,91.11,40.53,14.42,36.17,0.00,6.60,0.00,79.04,0,0
148,2725,45,3,4.00,77.34,88.80,98.36,40.45,15.39,42.52,0.00,11.46,0.00,88.80,0,0
29,8618,55,1,4.00,53.86,59.20,59.58,23.26,10.11,26.21,0.00,5.34,0.00,288.00,0,0
15,602,44,4,2.00,31.20,33.12,36.80,14.30,6.21,16.29,0.00,1.92,0.00,192.00,0,0
211,5220,96,3,5.00,155.70,155.70,321.40,160.70,0.00,160.70,0.00,0.00,0.00,155.70,0,0
64,4664,46,3,2.00,58.72,63.32,54.01,19.10,11.69,23.23,0.00,4.60,0.00,63.32,0,0
211,4631,79,3,4.00,56.86,63.40,107.02,40.80,24.95,41.27,0.00,6.54,0.00,63.40,0,0
8,4881,74,3,2.00,38.24,42.18,52.72,22.51,7.61,22.60,0.00,3.94,0.00,108.00,0,0
71,2848,46,1,3.00,101.10,102.75,84.19,30.31,18.98,34.91,0.00,1.65,0.00,102.75,0,0
246,8795,6,1,2.00,22.08,22.08,23.25,10.53,2.54,10.18,0.00,0.00,0.00,22.08,0,0
302,5363,53,5,3.00,54.66,56.88,62.29,23.64,10.88,27.78,0.00,2.22,0.00,56.88,0,0
64,5451,76,5,1.00,22.07,22.07,29.30,14.65,0.00,14.65,0.00,0.00,0.00,22.07,0,0
78,5712,25,5,1.00,30.88,30.88,39.20,19.60,0.00,19.60,0.00,0.00,0.00,33.12,0,0
302,5861,17,5,2.00,97.80,97.80,130.56,65.28,0.00,65.28,0.00,0.00,0.00,110.00,0,0
57,5749,17,5,2.00,86.42,86.42,128.56,64.28,0.00,64.28,0.00,0.00,0.00,90.10,0,0
344,6083,79,5,3.00,51.45,51.45,85.35,29.28,22.58,33.50,0.00,0.00,0.00,66.60,0,0
57,735,11,3,7.00,107.31,107.31,180.75,71.61,36.47,72.66,8.75,0.00,0.00,150.15,0,0
344,4348,55,3,16.00,229.40,242.88,263.81,98.74,45.65,119.42,0.00,13.48,0.00,242.88,0,0
15,6784,27,5,4.00,56.00,59.60,113.49,48.64,16.64,48.20,0.00,3.60,0.00,59.60,0,0
120,2648,38,1,19.00,319.58,319.58,332.83,130.77,61.11,140.95,0.00,0.00,0.00,456.00,0,0
148,6506,36,5,272.00,4434.14,5026.56,5732.29,2511.70,882.39,2338.19,0.00,592.42,0.00,5026.56,0,0
43,5027,22,3,1.00,32.18,32.18,48.24,24.12,0.00,24.12,0.00,0.00,0.00,32.18,0,0
71,2015,10,3,5.00,106.70,109.50,200.94,75.35,40.49,85.09,0.00,2.80,0.00,109.50,0,0
190,4626,28,3,0.00,15.49,16.39,0.00,0.00,0.00,0.00,0.00,0.90,0.00,16.39,0,0
330,2284,59,1,18.00,378.13,417.78,732.76,243.00,172.73,317.03,0.00,39.65,0.00,417.78,0,0
36,1418,64,1,2.00,202.16,202.16,401.78,200.89,0.00,200.89,0.00,0.00,0.00,199.00,0,0
351,7046,49,4,5.00,80.00,80.00,109.81,50.51,15.92,43.38,0.00,0.00,0.00,111.35,0,0
162,8163,42,1,7.38,85.72,85.72,120.53,53.22,16.51,50.80,0.00,0.00,0.00,85.72,0,0
162,6649,40,5,70.00,820.41,941.50,1169.94,514.86,163.26,491.82,0.00,121.09,0.00,5040.00,0,0
246,6109,94,5,12.00,183.12,213.12,339.52,127.32,62.24,149.96,0.00,30.00,0.00,576.00,0,0
36,7280,82,2,-5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
274,2625,13,1,3.00,83.07,89.28,153.11,66.81,31.53,54.78,0.00,6.21,0.00,89.28,0,0
358,279,50,4,6.00,57.84,66.00,113.28,56.55,11.51,45.22,0.00,8.16,0.00,192.00,0,0
246,7981,32,3,1.00,22.36,22.92,35.97,11.03,10.21,14.72,0.00,0.56,0.00,22.92,0,0
92,8181,6,1,1.00,18.59,18.59,13.57,5.37,2.14,6.06,0.00,0.00,0.00,21.84,0,0
239,2032,137,1,0.00,5.55,5.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.55,0,0
134,5342,14,5,3.00,72.72,72.72,83.76,34.19,14.47,35.10,0.00,0.00,0.00,113.88,0,0
120,3214,45,4,4.00,92.40,92.40,105.85,41.19,18.39,46.27,0.00,0.00,0.00,384.00,0,0
162,2932,6,1,1.00,10.61,12.24,11.47,5.24,1.22,5.01,0.00,1.63,0.00,12.24,0,0
43,9211,9,1,1.00,25.95,25.95,36.66,18.33,0.00,18.33,0.00,0.00,0.00,29.88,0,0
337,5417,11,5,4.00,61.04,64.68,103.09,40.92,20.75,41.43,0.00,3.64,0.00,64.68,0,0
351,4315,30,3,1.00,17.01,17.96,36.33,15.13,7.46,13.73,0.00,0.95,0.00,17.96,0,0
218,5357,46,5,2.00,75.60,75.60,60.13,19.56,15.04,25.52,0.00,0.00,0.00,75.60,0,0
57,8988,38,1,20.00,255.30,281.80,337.59,142.66,47.92,147.01,0.00,26.50,0.00,281.80,0,0
71,6095,74,5,2.00,48.60,53.20,57.10,22.35,9.67,25.08,0.00,4.60,0.00,53.20,0,0
1,809,15,3,1.00,32.79,32.79,65.36,32.68,0.00,32.68,0.00,0.00,0.00,60.00,0,0
43,1907,76,3,4.00,88.28,88.28,121.12,60.56,0.00,60.56,0.00,0.00,0.00,107.00,0,0
36,1430,16,1,1.00,35.84,35.88,64.28,32.14,0.00,32.14,0.00,0.04,0.00,60.00,0,0
344,2351,39,2,22.00,317.46,317.46,457.20,196.63,63.17,197.39,0.00,0.00,0.00,338.36,0,0
351,1768,7,2,1.00,25.65,25.65,19.27,7.54,2.95,8.78,0.00,0.00,0.00,34.10,0,0
134,6315,17,5,11.00,423.50,423.50,707.08,353.54,0.00,353.54,0.00,0.00,0.00,423.50,0,0
127,6966,44,4,109.63,1747.42,1755.10,2190.46,896.95,353.00,940.51,0.00,7.68,0.00,1755.10,0,0
183,4846,82,3,-40.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
274,911,82,3,-4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
302,6538,42,5,1.00,11.98,13.00,17.08,7.29,2.38,7.40,0.00,1.02,0.00,13.00,0,0
92,5243,80,3,1.00,26.91,27.09,46.18,23.09,0.00,23.09,0.00,0.18,0.00,27.09,0,0
190,1995,17,2,9.00,355.86,355.86,585.00,292.50,0.00,292.50,0.00,0.00,0.00,355.86,0,0
218,3100,39,1,6.00,76.56,76.56,116.32,52.07,14.37,49.88,0.00,0.00,0.00,92.28,0,0
344,8339,46,1,-12.00,-293.40,-388.80,-311.77,-129.58,-55.07,-127.12,0.00,-95.40,0.00,-388.80,0,0
29,5966,32,2,6.00,112.38,112.38,187.36,64.56,49.31,73.49,15.00,0.00,0.00,151.68,0,0
29,7788,11,1,2.00,30.42,32.40,54.95,20.99,11.54,22.41,0.00,1.98,0.00,32.40,0,0
71,2,84,4,3.00,58.89,58.89,96.99,48.21,0.00,48.78,0.00,0.00,0.00,58.89,0,0
134,4794,137,3,0.00,5.55,5.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.55,0,0
337,8986,80,1,4.00,95.79,96.00,186.52,93.26,0.00,93.26,0.00,0.21,0.00,96.00,0,0
78,5000,14,3,1.00,14.75,17.29,27.51,13.08,2.94,11.50,0.00,2.54,0.00,54.00,0,0
274,40,35,4,1.00,33.68,35.75,55.98,18.61,14.78,22.59,0.00,2.07,0.00,35.75,0,0
302,5336,32,5,3.00,54.69,54.69,93.12,32.55,24.00,36.57,9.00,0.00,0.00,75.84,0,0
155,8720,79,1,1.00,18.92,18.92,30.69,9.76,8.64,12.28,0.00,0.00,0.00,27.00,0,0
92,7391,49,2,12.00,186.34,192.00,274.86,132.29,34.98,107.60,0.00,5.66,0.00,192.00,0,0
211,7257,17,2,1.00,40.04,40.04,65.64,32.82,0.00,32.82,0.00,0.00,0.00,60.00,0,0
274,1030,49,4,18.00,325.11,355.68,367.33,165.49,63.83,138.01,0.00,30.57,0.00,355.68,0,0
92,9253,17,1,15.00,576.60,576.60,968.74,484.37,0.00,484.37,0.00,0.00,0.00,576.60,0,0
22,5265,40,3,16.00,182.75,185.60,261.47,114.35,36.37,110.76,0.00,2.85,0.00,185.60,0,0
64,2290,21,5,1.00,40.08,40.08,64.28,32.14,0.00,32.14,4.50,0.00,0.00,47.88,0,0
183,3004,74,1,1.00,26.56,33.55,25.46,9.33,4.99,11.15,0.00,6.99,0.00,33.55,0,0
239,2796,17,5,2.00,78.16,78.16,128.56,64.28,0.00,64.28,0.00,0.00,0.00,78.16,0,0
330,8369,45,1,2.00,33.50,34.60,44.98,19.47,6.66,18.86,11.60,1.10,0.00,192.00,0,0
162,1863,20,1,1.00,21.78,21.78,39.18,19.59,0.00,19.59,0.00,0.00,0.00,21.78,0,0
337,4821,39,3,4.00,57.72,57.72,78.64,36.38,11.49,30.78,0.00,0.00,0.00,57.72,0,0
43,1406,74,1,1.00,32.21,35.18,29.36,10.22,6.05,13.10,0.00,2.97,0.00,35.18,0,0
211,7098,49,4,4.00,75.49,82.88,93.85,41.53,15.23,37.08,0.00,7.39,0.00,82.88,0,0
22,1709,11,3,4.00,71.20,71.40,110.00,40.92,24.20,44.88,0.00,0.20,0.00,71.40,0,0
155,872,11,2,1.00,15.83,15.83,26.16,10.23,5.38,10.55,0.75,0.00,0.00,21.45,0,0
22,2430,80,2,1.00,26.22,26.40,47.28,23.64,0.00,23.64,0.00,0.18,0.00,72.00,0,0
92,5242,46,3,15.00,422.60,422.60,425.63,162.40,84.10,179.14,0.00,0.00,0.00,810.00,0,0
1,5732,46,2,4.00,138.88,138.88,118.09,40.50,27.64,49.96,0.00,0.00,0.00,216.00,0,0
92,2401,11,1,3.00,45.54,48.54,81.66,31.14,17.28,33.24,0.00,3.00,0.00,48.54,0,0
246,5087,113,3,3.00,74.97,75.09,87.12,32.79,14.92,39.41,6.75,0.12,0.00,81.84,0,0
330,8202,45,1,1.00,24.17,26.24,24.30,9.13,4.54,10.64,0.00,2.07,0.00,26.24,0,0
344,5415,74,5,2.00,58.86,65.00,55.54,19.52,11.71,24.30,0.00,6.14,0.00,65.00,0,0
64,7577,82,4,-64.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
358,5386,50,5,1.00,13.71,13.71,21.83,10.73,2.73,8.37,0.00,0.00,0.00,22.27,0,0
92,8047,74,1,2.00,57.96,57.96,54.64,19.61,10.88,24.15,0.00,0.00,0.00,108.00,0,0
246,5005,17,3,1.00,41.04,41.04,64.28,32.14,0.00,32.14,0.00,0.00,0.00,41.04,0,0
239,5127,44,3,2.00,34.04,35.46,42.04,16.97,6.77,18.29,0.00,1.42,0.00,35.46,0,0
155,4446,82,3,-4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
92,8890,143,1,25.00,319.94,382.00,422.35,184.22,60.05,178.07,0.00,62.06,0.00,382.00,0,0
15,909,143,3,1.00,11.97,13.30,16.68,6.91,2.38,7.39,0.00,1.33,0.00,72.00,0,0
162,2215,11,1,1.00,14.01,15.36,27.31,10.87,5.32,11.13,0.00,1.35,0.00,36.00,0,0
50,8955,80,1,4.00,95.80,96.00,187.12,93.56,0.00,93.56,0.00,0.20,0.00,96.00,0,0
351,6502,74,5,0.08,1.93,1.93,1.19,0.34,0.38,0.46,0.11,0.00,0.00,3.30,0,0
36,8660,24,1,1.00,27.00,27.00,52.12,26.06,0.00,26.06,0.00,0.00,0.00,27.00,0,0
120,8731,33,1,1.00,35.36,36.72,57.75,18.81,16.15,22.79,0.00,1.36,0.00,36.72,0,0
50,6174,21,5,2.00,72.32,72.32,129.92,64.96,0.00,64.96,0.00,0.00,0.00,72.32,0,0
8,5268,79,3,108.00,1479.60,1630.80,2745.70,1054.08,649.25,1042.37,0.00,151.20,0.00,2916.00,0,0
148,6499,116,5,2.00,44.00,44.00,55.40,27.70,0.00,27.70,0.00,0.00,0.00,44.00,0,0
15,6950,93,4,1.00,13.19,13.19,19.06,7.79,2.62,8.64,0.00,0.00,0.00,13.19,0,0
246,420,16,2,2.00,71.68,71.76,128.56,64.28,0.00,64.28,0.00,0.08,0.00,71.76,0,0
134,8289,49,1,1.00,16.34,17.28,22.59,10.36,3.07,9.17,0.00,0.94,0.00,17.28,0,0
134,7715,75,1,8.00,106.40,106.56,180.16,90.08,0.00,90.08,0.00,0.16,0.00,106.56,0,0
99,2299,46,5,17.00,291.76,303.11,404.53,183.19,58.06,163.28,0.00,11.35,0.00,918.00,0,0
99,1626,77,1,2.00,26.32,26.40,46.24,23.12,0.00,23.12,0.00,0.08,0.00,26.40,0,0
127,4422,36,3,88.00,1320.23,1430.00,1897.81,843.50,262.73,791.59,0.00,109.77,0.00,1430.00,0,0
120,868,14,2,1.00,24.24,24.24,26.77,10.82,4.82,11.12,0.00,0.00,0.00,37.96,0,0
57,4344,88,3,1.00,17.24,19.74,29.39,11.93,5.12,12.33,0.00,2.50,0.00,19.74,0,0
246,1133,16,5,1.00,35.84,35.88,64.98,32.49,0.00,32.49,0.00,0.04,0.00,35.88,0,0
274,2698,49,3,1.00,17.28,17.28,22.48,9.93,3.44,9.11,0.00,0.00,0.00,22.27,0,0
57,8446,11,1,4.00,85.76,85.76,129.83,42.49,32.55,54.80,0.00,0.00,0.00,144.00,0,0
8,6035,75,5,5.00,71.25,71.25,108.00,54.00,0.00,54.00,0.00,0.00,0.00,150.00,0,0
211,6042,106,5,4.00,142.48,144.00,219.20,109.60,0.00,109.60,0.00,1.52,0.00,240.00,0,0
358,5453,121,5,1.00,12.44,12.44,21.70,10.85,0.00,10.85,0.00,0.00,0.00,12.44,0,0
148,6240,117,5,2.00,45.52,45.52,76.00,38.00,0.00,38.00,0.00,0.00,0.00,45.52,0,0
218,3200,124,2,2.00,36.30,36.40,58.40,29.20,0.00,29.20,0.00,0.10,0.00,36.40,0,0
148,4285,74,3,10.00,209.13,310.70,267.66,108.08,41.62,117.97,0.00,101.57,0.00,540.00,0,0
155,4601,53,3,18.00,303.63,306.00,365.81,140.41,60.42,164.98,0.00,2.37,0.00,306.00,0,0
43,2156,88,1,2.00,45.24,45.24,63.48,22.64,13.82,27.02,0.00,0.00,0.00,150.00,0,0
344,7353,28,2,1.00,35.15,35.28,47.06,15.95,10.74,20.37,0.00,0.13,0.00,120.00,0,0
246,1884,74,1,2.00,28.66,37.18,43.62,19.60,5.38,18.64,11.60,8.52,0.00,192.00,0,0
29,7422,45,2,1.00,23.92,24.87,26.01,10.03,4.49,11.49,0.00,0.95,0.00,24.87,0,0
120,125,119,4,1.00,28.99,29.24,45.10,22.55,0.00,22.55,1.68,0.25,0.00,39.17,0,0
211,1484,46,1,5.00,157.80,157.80,144.55,52.92,30.32,61.30,0.00,0.00,0.00,198.25,0,0
162,7980,5,1,1.00,8.42,9.27,12.33,5.71,0.97,5.65,0.00,0.85,0.00,9.27,0,0
274,609,47,4,3.00,96.81,99.15,90.50,33.24,19.27,38.00,0.00,2.34,0.00,99.15,0,0
71,5833,11,5,8.00,132.64,132.64,218.35,84.33,45.08,88.93,0.00,0.00,0.00,171.60,0,0
57,1380,27,1,9.00,129.54,186.84,246.19,103.59,39.57,103.02,0.00,57.30,0.00,486.00,0,0
302,2225,17,5,4.00,187.00,187.00,261.62,130.81,0.00,130.81,0.00,0.00,0.00,220.00,0,0
246,4648,114,3,2.00,50.00,50.00,75.48,37.74,0.00,37.74,0.00,0.00,0.00,50.00,0,0
239,8895,74,1,2.00,44.84,59.76,51.62,22.66,8.42,20.55,0.00,14.92,0.00,59.76,0,0
274,4786,88,3,5.00,82.55,75.60,136.80,55.85,24.53,56.41,0.00,-6.95,0.00,75.60,0,0
246,268,6,2,1.00,15.59,15.59,14.12,5.87,1.91,6.33,3.00,0.00,0.00,21.84,0,0
302,1712,49,5,5.00,73.80,80.00,101.25,50.86,14.69,35.71,0.00,6.20,0.00,93.50,0,0
239,3142,79,1,2.00,33.64,35.70,57.53,19.52,15.37,22.65,0.00,2.06,0.00,35.70,0,0
92,5283,21,3,1.00,38.70,38.70,64.28,32.14,0.00,32.14,0.00,0.00,0.00,38.70,0,0
127,8044,96,1,5.00,155.70,155.70,321.40,160.70,0.00,160.70,0.00,0.00,0.00,155.70,0,0
15,9092,143,1,5.29,79.31,92.54,92.76,37.14,14.89,40.74,0.00,13.23,0.00,92.54,0,0
78,2186,79,3,1.00,14.20,15.85,26.94,10.30,6.23,10.41,0.00,1.65,0.00,15.85,0,0
211,6086,7,5,1.00,24.40,24.40,17.56,6.64,2.99,7.92,1.25,0.00,0.00,34.10,0,0
29,8425,7,1,1.00,19.78,20.30,15.88,6.52,2.27,7.08,0.00,0.52,0.00,20.30,0,0
218,7009,48,4,7.00,107.56,110.60,146.76,58.28,21.74,66.74,0.00,3.04,0.00,110.60,0,0
274,5921,80,2,2.00,49.02,49.08,95.04,47.52,0.00,47.52,0.00,0.06,0.00,49.08,0,0
22,168,46,4,12.00,401.88,429.12,375.51,131.89,81.15,162.46,0.00,27.24,0.00,1152.00,0,0
330,7363,53,2,3.00,46.84,48.60,60.28,24.01,8.79,27.48,0.00,1.76,0.00,48.60,0,0
22,8598,13,1,1.00,29.60,29.60,52.07,22.06,11.23,18.77,2.70,0.00,0.00,39.79,0,0
92,6855,88,4,1.00,16.73,17.00,27.56,11.17,4.97,11.42,0.00,0.27,0.00,17.00,0,0
43,8944,80,1,5.00,142.00,147.30,233.20,116.60,0.00,116.60,0.00,5.30,0.00,147.30,0,0
8,950,14,3,0.96,25.54,25.54,27.16,11.38,5.08,10.70,0.00,0.00,0.00,45.21,0,0
50,7632,46,3,18.42,602.45,618.99,508.73,180.22,113.08,215.43,0.00,16.54,0.00,618.99,0,0
22,8663,96,1,5.00,156.90,156.90,321.40,160.70,0.00,160.70,0.00,0.00,0.00,165.70,0,0
78,6759,39,5,9.00,138.42,138.42,202.06,86.25,27.55,88.27,0.00,0.00,0.00,138.42,0,0
8,7518,37,4,4.00,69.72,69.72,85.65,37.40,13.09,35.17,0.00,0.00,0.00,144.00,0,0
64,2476,5,4,5.00,52.35,71.05,68.71,30.90,6.02,31.79,0.00,18.70,0.00,180.00,0,0
337,1168,18,5,1.00,33.98,33.98,49.84,24.92,0.00,24.92,0.00,0.00,0.00,36.12,0,0
1,8784,42,1,1.00,7.57,11.38,14.44,7.39,1.42,5.63,0.00,3.81,0.00,24.00,0,0
127,2916,79,1,1.00,14.20,15.85,26.37,9.76,6.49,10.13,0.00,1.65,0.00,15.85,0,0
22,7693,17,3,5.92,263.78,263.78,380.34,190.17,0.00,190.17,0.00,0.00,0.00,355.02,0,0
190,2668,64,4,4.00,440.00,440.00,804.38,402.19,0.00,402.19,0.00,0.00,0.00,548.00,0,0
8,5931,87,2,1.00,8.23,8.55,16.02,7.56,1.18,7.29,0.00,0.32,0.00,96.00,0,0
162,2781,39,1,14.00,178.64,178.64,270.47,121.97,34.10,114.40,0.00,0.00,0.00,215.32,0,0
148,9137,35,1,2.00,62.18,66.22,106.25,35.52,28.40,42.32,5.50,4.04,0.00,240.00,0,0
148,6280,11,5,2.00,30.56,32.40,51.57,20.46,10.39,20.73,0.00,1.84,0.00,32.40,0,0
64,5844,77,2,1.00,13.75,13.75,21.70,10.85,0.00,10.85,0.00,0.00,0.00,13.75,0,0
337,2628,19,1,1.00,32.28,32.28,49.44,24.72,0.00,24.72,0.00,0.00,0.00,32.28,0,0
358,8540,49,1,7.00,112.00,112.00,133.43,62.32,21.02,50.09,0.00,0.00,0.00,155.89,0,0
337,6722,61,5,1.00,19.51,19.51,26.16,13.08,0.00,13.08,0.00,0.00,0.00,19.51,0,0
1,2188,26,4,2.00,31.80,31.80,34.48,17.24,0.00,17.24,0.00,0.00,0.00,48.00,0,0
29,2375,20,5,2.00,49.20,49.20,79.32,39.66,0.00,39.66,0.00,0.00,0.00,80.00,0,0
162,7986,45,4,4.00,87.98,96.80,100.41,40.53,17.01,42.87,0.00,8.82,0.00,96.80,0,0
120,6354,75,5,2.00,26.60,26.64,44.84,22.42,0.00,22.42,0.00,0.04,0.00,26.64,0,0
64,690,3,3,0.00,-0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.00,0,0
183,1132,2,3,14.00,70.35,74.20,101.36,50.68,0.00,50.68,0.00,3.85,0.00,74.20,0,0
155,5764,50,5,4.00,49.40,55.20,81.57,38.87,9.83,32.87,0.00,5.80,0.00,55.20,0,0
71,2657,50,3,20.00,191.60,191.60,436.76,224.73,38.13,173.90,0.00,0.00,0.00,191.60,0,0
8,1109,74,2,1.00,37.38,37.38,33.82,11.58,7.02,15.23,0.00,0.00,0.00,44.39,0,0
218,7196,21,1,1.00,44.58,44.58,65.62,32.81,0.00,32.81,0.00,0.00,0.00,47.88,0,0
155,1252,46,5,5.00,110.85,123.60,123.61,49.20,22.06,52.35,0.00,12.75,0.00,270.00,0,0
92,6913,94,4,1.00,19.09,19.14,30.90,10.61,6.49,13.80,0.00,0.05,0.00,19.14,0,0
57,4666,20,3,2.00,46.32,46.32,79.40,39.70,0.00,39.70,0.00,0.00,0.00,46.32,0,0
120,5603,6,2,1.00,17.94,18.09,15.23,6.14,2.20,6.89,0.50,0.15,0.00,18.59,0,0
302,7093,39,4,7.00,101.01,101.01,147.90,64.12,20.42,63.36,0.00,0.00,0.00,107.66,0,0
302,4747,31,3,3.00,54.84,48.90,93.53,31.19,24.06,38.27,0.00,-5.94,0.00,48.90,0,0
218,5121,33,3,1.00,29.95,30.19,51.65,18.77,13.14,19.74,0.00,0.24,0.00,30.19,0,0
57,6585,93,5,2.00,32.00,32.00,46.98,19.83,6.37,20.78,0.00,0.00,0.00,32.00,0,0
337,6305,46,5,4.00,135.72,147.84,114.06,38.34,27.01,48.71,0.00,12.12,0.00,147.84,0,0
218,224,49,2,2.00,36.22,39.52,45.30,19.71,7.21,18.38,0.00,3.30,0.00,39.52,0,0
330,5043,27,3,13.00,176.95,177.97,349.12,149.63,52.59,146.90,0.00,1.02,0.00,177.97,0,0
246,6743,23,5,60.00,1684.80,1684.80,2891.28,1445.64,0.00,1445.64,0.00,0.00,0.00,1684.80,0,0
22,7316,49,4,2.00,32.82,36.96,40.81,19.36,6.16,15.29,0.00,4.14,0.00,36.96,0,0
239,202,82,4,-13.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
78,4340,22,3,1.00,32.18,32.18,47.76,23.88,0.00,23.88,0.00,0.00,0.00,32.18,0,0
183,1405,79,1,6.00,82.14,80.52,156.01,59.04,37.52,59.45,0.00,-1.62,0.00,80.52,0,0
50,2150,61,5,2.00,35.20,35.56,54.60,27.30,0.00,27.30,0.00,0.36,0.00,120.00,0,0
162,8573,46,1,1.00,29.75,29.75,33.34,11.71,8.18,13.45,0.00,0.00,0.00,54.00,0,0
36,5828,56,2,2.00,82.74,82.74,95.41,33.51,16.47,45.44,0.00,0.00,0.00,82.74,0,0
43,5472,58,5,2.00,21.86,22.28,23.26,11.63,0.00,11.63,1.50,0.42,0.00,23.78,0,0
22,5177,11,3,5.00,82.90,82.90,133.36,51.15,28.18,54.03,0.00,0.00,0.00,107.25,0,0
29,8071,73,1,1.00,62.50,62.50,103.80,51.90,0.00,51.90,0.00,0.00,-17.68,71.25,0,0
50,309,107,4,2.00,63.12,63.12,110.34,55.17,0.00,55.17,0.00,0.00,0.00,63.12,0,0
64,1063,35,1,1.00,26.48,28.20,50.61,18.61,12.10,19.91,0.00,1.72,0.00,28.20,0,0
246,550,82,4,-23.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
134,399,46,2,26.00,882.99,967.20,753.60,267.13,161.90,324.56,0.00,84.21,0.00,2496.00,0,0
302,6423,20,5,2.00,46.60,46.60,78.36,39.18,0.00,39.18,0.00,0.00,0.00,46.60,0,0
127,3121,64,4,17.00,486.20,1785.00,3433.26,1716.63,0.00,1716.63,0.00,1298.80,0.00,2329.00,0,0
71,7683,74,4,1.00,31.56,31.56,28.33,9.97,5.92,12.43,0.00,0.00,0.00,39.65,0,0
183,1199,119,3,2.00,61.84,61.84,88.00,44.00,0.00,44.00,0.00,0.00,0.00,61.84,0,0
92,7818,46,4,2.00,46.64,60.48,47.33,18.40,8.75,20.17,0.00,13.84,0.00,108.00,0,0
22,7982,46,1,12.00,378.72,378.72,334.63,121.20,71.09,142.35,0.00,0.00,0.00,475.80,0,0
