Invoice #,Item Number,Item Description,Qty,Total Cost,Total Price,Unit Cost,Unit Price,Customer Number,Address 1,City,Country,Customer Class,Document Date,Due Date,Item Class Code,Salesperson ID,State,Zip
RMA003001,3-E4471A,"HP Extractor Fan, 200-240V",2,200,334,100,167,ADAMPARK0001,Suite 9876,Indianapolis,USA,USA-INMI-T2,8/31/2027 0:00,9/30/2027 0:00,COMPONENTS,GREG E.,IN,46206-1391
RMA003001,3-B3813A,Keyboard,2,100,120,50,60,ADAMPARK0001,Suite 9876,Indianapolis,USA,USA-INMI-T2,8/31/2027 0:00,9/30/2027 0:00,COMPONENTS,GREG E.,IN,46206-1391
RMA003002,3-E4592A,SurgeArrest Plus,6,360,540,60,90,FRANCHIS0001,456 Sherwood Park South,Arlington Heights,USA,USA-ILMO-T1,8/31/2027 0:00,9/30/2027 0:00,COMPONENTS,PAUL W.,IL,6004-2922
RMA003003,3-J2094A,HP-PB 16 Channel RS-232C Modem Conn MUX,1,2150,2623,2150,2623,GREENWAY0001,87654 N 19th Avenue,Chicago,USA,USA-ILMO-T1,8/31/2027 0:00,9/30/2027 0:00,MODEMS,PAUL W.,IL,60601-6363
STDINV2000,HDWR-PNL-0001,Control Panel,5,1507.7,3049.75,301.54,609.95,CONTOSOL0001,456 Mineral Point Road,Omaha,USA,USA-IAKSNE-T3,1/1/2026 0:00,1/31/2026 0:00,RETAIL,NANCY B.,NE,68145-2401
STDINV2001,PHON-ATT-53BL,Cordless-Attractive 5352-Blue,6,555.54,1139.7,92.59,189.95,AMERICAN0001,789 North Carlton Place,St. Louis,USA,USA-ILMO-T1,1/2/2026 0:00,2/1/2026 0:00,ATT CORD,PAUL W.,MO,63115
STDINV2002,PHON-ATT-53WH,Cordless-Attractive 5352-White,6,555.54,1139.7,92.59,189.95,AARONFIT0001,500 West 56th St.,New York,USA,USA-ILMO-T1,1/3/2026 0:00,2/2/2026 0:00,ATT CORD,PAUL W.,NY,10019
STDINV2003,PHON-PAN-2315,Panache KX-T231 wall,4,111.92,479.8,27.98,119.95,ADVANCED0001,456 19th Street S.,Chicago,USA,USA-ILMO-T1,1/3/2026 0:00,2/2/2026 0:00,RETAIL,PAUL W.,IL,60603-911
STDINV2004,PHON-ATT-53WH,Cordless-Attractive 5352-White,2,185.18,379.9,92.59,189.95,RIVERSID0001,5678 Herman St.,Vancouver,Canada,CAN-ABBCYKNWTT7,1/4/2026 0:00,2/3/2026 0:00,ATT CORD,ERIN J.,BC,V6E 3J7
STDINV2005,FAXX-RIC-060E,Richelieu Fax 60E,1,479.05,959.95,479.05,959.95,AARONFIT0001,500 West 56th St.,New York,USA,USA-ILMO-T1,1/5/2026 0:00,2/4/2026 0:00,RETAIL,PAUL W.,NY,10019
STDINV2006,PHON-ATT-0712,Attractive 712 wall phone,5,172.95,399.75,34.59,79.95,AARONFIT0001,500 West 56th St.,New York,USA,USA-ILMO-T1,1/5/2026 0:00,2/4/2026 0:00,RETAIL,PAUL W.,NY,10019
STDINV2007,ANSW-PAN-2460,Panache KX-T2460 answer,2,150.3,299.9,75.15,149.95,PLAZAONE0001,2345 42 St. W,Woodbury,USA,USA-MNWI-T4,1/6/2026 0:00,2/5/2026 0:00,RETAIL,SANDRA M.,MN,55119
STDINV2008,PHON-PAN-3155,Panache KX-T3155 desk,3,89.25,359.85,29.75,119.95,LONDONBE0001,987 Portar Street,Auckland,New Zealand,NEWZEALAND-T8,1/6/2026 0:00,2/5/2026 0:00,RETAIL,IAN M.,,
STDINV2009,ACCS-CRD-25BK,Phone Cord - 25' Black,2,11.96,39.9,5.98,19.95,MIDLANDC0001,5678 Fraser Ave N.,Mishawaka,USA,USA-INMI-T2,1/7/2026 0:00,2/6/2026 0:00,RETAIL,GREG E.,IN,46544
STDINV2010,PHON-ATT-53BL,Cordless-Attractive 5352-Blue,2,187.1,379.9,93.55,189.95,AARONFIT0001,500 West 56th St.,New York,USA,USA-ILMO-T1,1/7/2026 0:00,2/6/2026 0:00,ATT CORD,PAUL W.,NY,10019
STDINV2011,ACCS-CRD-12WH,Phone Cord - 12' White,5,16.45,49.75,3.29,9.95,AARONFIT0001,500 West 56th St.,New York,USA,USA-ILMO-T1,1/8/2026 0:00,2/7/2026 0:00,RETAIL,PAUL W.,NY,10019
STDINV2012,ACCS-RST-DXWH,Shoulder Rest - Deluxe White,5,21.55,49.75,4.31,9.95,AARONFIT0001,500 West 56th St.,New York,USA,USA-ILMO-T1,1/8/2026 0:00,2/7/2026 0:00,RETAIL,PAUL W.,NY,10019
STDINV2013,FAXX-SLK-0172,Sleek UX-172 fax,1,674.5,1349.95,674.5,1349.95,ISNINDUS0001,987 Union Circle,Lockport,USA,USA-ILMO-T1,1/9/2026 0:00,2/8/2026 0:00,RETAIL,PAUL W.,IL,60441-2239
STDINV2014,PHON-ATT-53WH,Cordless-Attractive 5352-White,1,92.59,189.95,92.59,189.95,CONTOSOL0001,456 Mineral Point Road,Omaha,USA,USA-IAKSNE-T3,1/10/2026 0:00,2/9/2026 0:00,ATT CORD,NANCY B.,NE,68145-2401
STDINV2015,HDWR-PNL-0001,Control Panel,1,301.54,609.95,301.54,609.95,VANCOUVE0001,432 12 Ave. North,Vancouver,Canada,CAN-ABBCYKNWTT7,1/11/2026 0:00,2/10/2026 0:00,RETAIL,ERIN J.,BC,V6E 3J7
STDINV2016,PHON-ATT-53BL,Cordless-Attractive 5352-Blue,5,466.79,949.75,93.36,189.95,PLAZAONE0001,2345 42 St. W,Woodbury,USA,USA-MNWI-T4,1/12/2026 0:00,2/11/2026 0:00,ATT CORD,SANDRA M.,MN,55119
STDINV2017,ACCS-CRD-12WH,Phone Cord - 12' White,3,9.87,29.85,3.29,9.95,CENTRALC0001,2345 Aukland St. West,Chicago,USA,USA-ILMO-T1,1/13/2026 0:00,2/12/2026 0:00,RETAIL,PAUL W.,IL,60601-2333
STDINV2018,PHON-BUS-1250,"Handset,multi-line",2,331.7,719.9,165.85,359.95,MAGNIFIC0001,987 45 Ave.,Winnipeg,Canada,CAN-ONMBSK-T6,1/14/2026 0:00,1/14/2026 0:00,RETAIL,GARY W.,MB,R2S 3S7
STDINV2019,ACCS-CRD-12WH,Phone Cord - 12' White,3,9.87,29.85,3.29,9.95,METROPOL0001,5678 W. Jackson Ave,Milwaukee,USA,USA-MNWI-T4,1/15/2026 0:00,2/14/2026 0:00,RETAIL,SANDRA M.,WI,53202-5713
STDINV2020,HDWR-PRO-4862,Pro processor 4S,2,6376.94,11999.9,3188.47,5999.95,MAHLERST0001,4321 McDaniels Rd,Minneapolis,USA,USA-MNWI-T4,1/16/2026 0:00,2/15/2026 0:00,RETAIL,SANDRA M.,MN,55404-4000
STDINV2021,HDWR-PRO-4862,Pro processor 4S,1,2998.15,5999.95,2998.15,5999.95,LAWRENCE0001,12345 21st Ave S,Lawrence,USA,USA-IAKSNE-T3,1/17/2026 0:00,2/16/2026 0:00,RETAIL,NANCY B.,KS,66208
STDINV2022,FAXX-SLK-0172,Sleek UX-172 fax,1,674.5,1349.95,674.5,1349.95,BLUEYOND0001,P.O. Box 1234,Wichita,USA,USA-IAKSNE-T3,1/18/2026 0:00,2/17/2026 0:00,RETAIL,NANCY B.,KS,67201
STDINV2023,ACCS-RST-DXBK,Shoulder Rest-Deluxe Black,3,13.65,29.85,4.55,9.95,ASTORSUI0001,987 West Alaska Ave,Gary,USA,USA-INMI-T2,1/19/2026 0:00,2/18/2026 0:00,RETAIL,GREG E.,IN,46401-3455
STDINV2024,PHON-ATT-53BL,Cordless-Attractive 5352-Blue,4,374.2,759.8,93.55,189.95,PLAZAONE0001,2345 42 St. W,Woodbury,USA,USA-MNWI-T4,1/21/2026 0:00,2/20/2026 0:00,ATT CORD,SANDRA M.,MN,55119
STDINV2025,FAXX-CAN-9800,Cantata FaxPhone 9800,10,11970,23999.5,1197,2399.95,VANCOUVE0001,432 12 Ave. North,Vancouver,Canada,CAN-ABBCYKNWTT7,1/22/2026 0:00,2/21/2026 0:00,RETAIL,ERIN J.,BC,V6E 3J7
STDINV2026,ANSW-ATT-1000,Attractive Answering System 1000,1,59.29,119.95,59.29,119.95,AARONFIT0001,500 West 56th St.,New York,USA,USA-ILMO-T1,1/23/2026 0:00,2/22/2026 0:00,RETAIL,PAUL W.,NY,10019
STDINV2027,ANSW-PAN-1450,Panache KX-T1450 answer,1,50.25,109.95,50.25,109.95,AARONFIT0001,500 West 56th St.,New York,USA,USA-ILMO-T1,1/24/2026 0:00,2/23/2026 0:00,RETAIL,PAUL W.,NY,10019
STDINV2028,100XLG,Green Phone,10,555,599.5,55.5,59.95,ADAMPARK0001,Suite 9876,Indianapolis,USA,USA-INMI-T2,1/25/2026 0:00,2/24/2026 0:00,,GREG E.,IN,46206-1391
STDINV2029,100XLG,Green Phone,10,555,599.5,55.5,59.95,AARONFIT0001,500 West 56th St.,New York,USA,USA-ILMO-T1,1/26/2026 0:00,2/25/2026 0:00,,PAUL W.,NY,10019
STDINV2030,100XLG,Green Phone,2,111,119.9,55.5,59.95,AARONFIT0001,500 West 56th St.,New York,USA,USA-ILMO-T1,1/27/2026 0:00,2/26/2026 0:00,,PAUL W.,NY,10019
STDINV2031,100XLG,Green Phone,5,277.5,299.75,55.5,59.95,CONTOSOL0001,456 Mineral Point Road,Omaha,USA,USA-IAKSNE-T3,1/28/2026 0:00,2/27/2026 0:00,,NANCY B.,NE,68145-2401
STDINV2032,100XLG,Green Phone,1,55.5,59.95,55.5,59.95,VANCOUVE0001,432 12 Ave. North,Vancouver,Canada,CAN-ABBCYKNWTT7,1/29/2026 0:00,2/28/2026 0:00,,ERIN J.,BC,V6E 3J7
STDINV2033,ANSW-ATT-1000,Attractive Answering System 1000,2,118.58,239.9,59.29,119.95,PLAZAONE0001,2345 42 St. W,Woodbury,USA,USA-MNWI-T4,1/30/2026 0:00,3/1/2026 0:00,RETAIL,SANDRA M.,MN,55119
STDINV2034,100XLG,Green Phone,5,277.5,299.75,55.5,59.95,CENTRALC0001,2345 Aukland St. West,Chicago,USA,USA-ILMO-T1,1/31/2026 0:00,3/2/2026 0:00,,PAUL W.,IL,60601-2333
STDINV2035,100XLG,Green Phone,10,555,599.5,55.5,59.95,MAGNIFIC0001,987 45 Ave.,Winnipeg,Canada,CAN-ONMBSK-T6,2/1/2026 0:00,2/1/2026 0:00,,GARY W.,MB,R2S 3S7
STDINV2036,ACCS-CRD-12WH,Phone Cord - 12' White,5,16.45,49.75,3.29,9.95,METROPOL0001,5678 W. Jackson Ave,Milwaukee,USA,USA-MNWI-T4,2/2/2026 0:00,3/4/2026 0:00,RETAIL,SANDRA M.,WI,53202-5713
STDINV2037,ACCS-CRD-12WH,Phone Cord - 12' White,2,6.58,19.9,3.29,9.95,MAHLERST0001,4321 McDaniels Rd,Minneapolis,USA,USA-MNWI-T4,3/4/2026 0:00,4/3/2026 0:00,RETAIL,SANDRA M.,MN,55404-4000
STDINV2038,ACCS-CRD-12WH,Phone Cord - 12' White,2,6.58,19.9,3.29,9.95,MAHLERST0001,4321 McDaniels Rd,Minneapolis,USA,USA-MNWI-T4,2/3/2026 0:00,3/5/2026 0:00,RETAIL,SANDRA M.,MN,55404-4000
STDINV2039,ACCS-CRD-12WH,Phone Cord - 12' White,1,3.29,9.95,3.29,9.95,LAWRENCE0001,12345 21st Ave S,Lawrence,USA,USA-IAKSNE-T3,2/3/2026 0:00,3/5/2026 0:00,RETAIL,NANCY B.,KS,66208
STDINV2040,ACCS-CRD-12WH,Phone Cord - 12' White,2,6.58,19.9,3.29,9.95,BLUEYOND0001,P.O. Box 1234,Wichita,USA,USA-IAKSNE-T3,2/3/2026 0:00,3/5/2026 0:00,RETAIL,NANCY B.,KS,67201
STDINV2041,ACCS-CRD-12WH,Phone Cord - 12' White,1,3.29,9.95,3.29,9.95,ASTORSUI0001,987 West Alaska Ave,Gary,USA,USA-INMI-T2,2/4/2026 0:00,3/6/2026 0:00,RETAIL,GREG E.,IN,46401-3455
STDINV2042,ACCS-CRD-12WH,Phone Cord - 12' White,1,3.29,9.95,3.29,9.95,PLAZAONE0001,2345 42 St. W,Woodbury,USA,USA-MNWI-T4,2/5/2026 0:00,3/7/2026 0:00,RETAIL,SANDRA M.,MN,55119
STDINV2043,100XLG,Green Phone,2,111,119.9,55.5,59.95,VANCOUVE0001,432 12 Ave. North,Vancouver,Canada,CAN-ABBCYKNWTT7,2/6/2026 0:00,3/8/2026 0:00,,ERIN J.,BC,V6E 3J7
STDINV2044,100XLG,Green Phone,5,277.5,299.75,55.5,59.95,AARONFIT0001,500 West 56th St.,New York,USA,USA-ILMO-T1,2/7/2026 0:00,3/9/2026 0:00,,PAUL W.,NY,10019
STDINV2045,ANSW-ATT-1000,Attractive Answering System 1000,1,59.29,119.95,59.29,119.95,CONTOSOL0001,456 Mineral Point Road,Omaha,USA,USA-IAKSNE-T3,2/8/2026 0:00,3/10/2026 0:00,RETAIL,NANCY B.,NE,68145-2401
STDINV2046,FAXX-CAN-9800,Cantata FaxPhone 9800,2,2394,4799.9,1197,2399.95,VANCOUVE0001,432 12 Ave. North,Vancouver,Canada,CAN-ABBCYKNWTT7,2/9/2026 0:00,3/11/2026 0:00,RETAIL,ERIN J.,BC,V6E 3J7
STDINV2047,FAXX-CAN-9800,Cantata FaxPhone 9800,1,1197,2399.95,1197,2399.95,PLAZAONE0001,2345 42 St. W,Woodbury,USA,USA-MNWI-T4,2/9/2026 0:00,3/11/2026 0:00,RETAIL,SANDRA M.,MN,55119
STDINV2048,FAXX-CAN-9800,Cantata FaxPhone 9800,2,2394,4799.9,1197,2399.95,CENTRALC0001,2345 Aukland St. West,Chicago,USA,USA-ILMO-T1,2/10/2026 0:00,3/12/2026 0:00,RETAIL,PAUL W.,IL,60601-2333
STDINV2049,FAXX-CAN-9800,Cantata FaxPhone 9800,2,2394,4799.9,1197,2399.95,MAGNIFIC0001,987 45 Ave.,Winnipeg,Canada,CAN-ONMBSK-T6,2/11/2026 0:00,2/11/2026 0:00,RETAIL,GARY W.,MB,R2S 3S7
STDINV2050,FAXX-CAN-9800,Cantata FaxPhone 9800,1,1197,2399.95,1197,2399.95,METROPOL0001,5678 W. Jackson Ave,Milwaukee,USA,USA-MNWI-T4,2/14/2026 0:00,3/16/2026 0:00,RETAIL,SANDRA M.,WI,53202-5713
STDINV2051,FAXX-CAN-9800,Cantata FaxPhone 9800,1,664.96,2399.95,664.96,2399.95,MAHLERST0001,4321 McDaniels Rd,Minneapolis,USA,USA-MNWI-T4,2/15/2026 0:00,3/17/2026 0:00,RETAIL,SANDRA M.,MN,55404-4000
STDINV2052,FAXX-CAN-9800,Cantata FaxPhone 9800,2,1329.92,4799.9,664.96,2399.95,LAWRENCE0001,12345 21st Ave S,Lawrence,USA,USA-IAKSNE-T3,2/16/2026 0:00,3/18/2026 0:00,RETAIL,NANCY B.,KS,66208
STDINV2053,FAXX-CAN-9800,Cantata FaxPhone 9800,1,664.96,2399.95,664.96,2399.95,BLUEYOND0001,P.O. Box 1234,Wichita,USA,USA-IAKSNE-T3,2/17/2026 0:00,3/19/2026 0:00,RETAIL,NANCY B.,KS,67201
STDINV2054,ACCS-CRD-12WH,Phone Cord - 12' White,1,3.29,9.95,3.29,9.95,ASTORSUI0001,987 West Alaska Ave,Gary,USA,USA-INMI-T2,2/17/2026 0:00,3/19/2026 0:00,RETAIL,GREG E.,IN,46401-3455
STDINV2055,FAXX-CAN-9800,Cantata FaxPhone 9800,1,1197,2399.95,1197,2399.95,PLAZAONE0001,2345 42 St. W,Woodbury,USA,USA-MNWI-T4,2/18/2026 0:00,3/20/2026 0:00,RETAIL,SANDRA M.,MN,55119
STDINV2056,ACCS-HDS-1EAR,Headset-Single Ear,2,77.18,159.9,38.59,79.95,VANCOUVE0001,432 12 Ave. North,Vancouver,Canada,CAN-ABBCYKNWTT7,2/18/2026 0:00,3/20/2026 0:00,RETAIL,ERIN J.,BC,V6E 3J7
STDINV2057,FAXX-CAN-9800,Cantata FaxPhone 9800,1,1197,2399.95,1197,2399.95,AARONFIT0001,500 West 56th St.,New York,USA,USA-ILMO-T1,2/19/2026 0:00,3/21/2026 0:00,RETAIL,PAUL W.,NY,10019
STDINV2058,ACCS-HDS-1EAR,Headset-Single Ear,4,154.36,319.8,38.59,79.95,AARONFIT0001,500 West 56th St.,New York,USA,USA-ILMO-T1,2/19/2026 0:00,3/21/2026 0:00,RETAIL,PAUL W.,NY,10019
STDINV2059,FAXX-CAN-9800,Cantata FaxPhone 9800,1,1197,2399.95,1197,2399.95,PLAZAONE0001,2345 42 St. W,Woodbury,USA,USA-MNWI-T4,2/20/2026 0:00,3/22/2026 0:00,RETAIL,SANDRA M.,MN,55119
STDINV2060,FAXX-CAN-9800,Cantata FaxPhone 9800,1,1197,2399.95,1197,2399.95,CENTRALC0001,2345 Aukland St. West,Chicago,USA,USA-ILMO-T1,2/20/2026 0:00,3/22/2026 0:00,RETAIL,PAUL W.,IL,60601-2333
STDINV2061,100XLG,Green Phone,4,222,239.8,55.5,59.95,MAGNIFIC0001,987 45 Ave.,Winnipeg,Canada,CAN-ONMBSK-T6,2/21/2026 0:00,2/21/2026 0:00,,GARY W.,MB,R2S 3S7
STDINV2062,100XLG,Green Phone,1,55.5,59.95,55.5,59.95,METROPOL0001,5678 W. Jackson Ave,Milwaukee,USA,USA-MNWI-T4,2/22/2026 0:00,3/24/2026 0:00,,SANDRA M.,WI,53202-5713
STDINV2064,HDWR-RNG-0001,Ring Generator,1,698.12,1339.95,698.12,1339.95,ASTORSUI0001,987 West Alaska Ave,Gary,USA,USA-INMI-T2,2/22/2026 0:00,3/24/2026 0:00,RETAIL,GREG E.,IN,46401-3455
STDINV2065,REPR-TWO-0002,On-site Repair,5.5,0,192.23,0,34.95,PLAZAONE0001,2345 42 St. W,Woodbury,USA,USA-MNWI-T4,2/22/2026 0:00,3/24/2026 0:00,,SANDRA M.,MN,55119
STDINV2066,PHON-ATT-53WH,Cordless-Attractive 5352-White,1,92.59,189.95,92.59,189.95,HOLLINGC0001,123 Sugar Grove,Columbia,USA,USA-ILMO-T1,2/23/2026 0:00,3/25/2026 0:00,ATT CORD,PAUL W.,MO,65201-3846
STDINV2067,ACCS-RST-DXWH,Shoulder Rest - Deluxe White,2,9.1,19.9,4.55,9.95,BREAKTHR0001,3456 Arbutus St.,Montreal,Canada,CAN-PQMT-T5,2/23/2026 0:00,3/25/2026 0:00,RETAIL,FRANCINE B.,PQ,H3R 3T2
STDINV2068,PHON-PAN-2315,Panache KX-T231 wall,4,119,239.8,29.75,59.95,HOLLINGC0001,123 Sugar Grove,Columbia,USA,USA-ILMO-T1,2/24/2026 0:00,3/26/2026 0:00,RETAIL,PAUL W.,MO,65201-3846
STDINV2069,PHON-ATT-53BL,Cordless-Attractive 5352-Blue,2,187.1,379.9,93.55,189.95,AARONFIT0001,500 West 56th St.,New York,USA,USA-ILMO-T1,2/25/2026 0:00,3/27/2026 0:00,ATT CORD,PAUL W.,NY,10019
STDINV2070,HDWR-PNL-0001,Control Panel,1,301.54,609.95,301.54,609.95,CONTOSOL0001,456 Mineral Point Road,Omaha,USA,USA-IAKSNE-T3,2/25/2026 0:00,3/27/2026 0:00,RETAIL,NANCY B.,NE,68145-2401
STDINV2071,ANSW-PAN-1450,Panache KX-T1450 answer,1,50.25,109.95,50.25,109.95,VANCOUVE0001,432 12 Ave. North,Vancouver,Canada,CAN-ABBCYKNWTT7,2/26/2026 0:00,3/28/2026 0:00,RETAIL,ERIN J.,BC,V6E 3J7
STDINV2072,PHON-ATT-53WH,Cordless-Attractive 5352-White,3,272.64,569.85,90.88,189.95,PLAZAONE0001,2345 42 St. W,Woodbury,USA,USA-MNWI-T4,2/27/2026 0:00,3/29/2026 0:00,ATT CORD,SANDRA M.,MN,55119
STDINV2073,PHON-ATT-53RD,Cordless-Attractive 5352-Red,6,549.54,1139.7,91.59,189.95,CENTRALC0001,2345 Aukland St. West,Chicago,USA,USA-ILMO-T1,2/28/2026 0:00,3/30/2026 0:00,ATT CORD,PAUL W.,IL,60601-2333
STDINV2074,PHON-ATT-53BK,Cordless-Attractive 5352-Black,4,366.36,759.8,91.59,189.95,MAGNIFIC0001,987 45 Ave.,Winnipeg,Canada,CAN-ONMBSK-T6,2/28/2026 0:00,3/30/2026 0:00,ATT CORD,GARY W.,MB,R2S 3S7
STDINV2075,FAXX-RIC-060E,Richelieu Fax 60E,2,958.1,1919.9,479.05,959.95,METROPOL0001,5678 W. Jackson Ave,Milwaukee,USA,USA-MNWI-T4,3/1/2026 0:00,3/31/2026 0:00,RETAIL,SANDRA M.,WI,53202-5713
STDINV2076,PHON-PAN-3155,Panache KX-T3155 desk,3,83.94,359.85,27.98,119.95,MAHLERST0001,4321 McDaniels Rd,Minneapolis,USA,USA-MNWI-T4,3/2/2026 0:00,4/1/2026 0:00,RETAIL,SANDRA M.,MN,55404-4000
STDINV2077,HDWR-CAB-0001,Central Cabinet,2,13843.76,27699.9,6921.88,13849.95,LAWRENCE0001,12345 21st Ave S,Lawrence,USA,USA-IAKSNE-T3,3/2/2026 0:00,4/1/2026 0:00,RETAIL,NANCY B.,KS,66208
STDINV2078,ANSW-PAN-1450,Panache KX-T1450 answer,1,50.25,109.95,50.25,109.95,BLUEYOND0001,P.O. Box 1234,Wichita,USA,USA-IAKSNE-T3,3/3/2026 0:00,4/2/2026 0:00,RETAIL,NANCY B.,KS,67201
STDINV2079,ACCS-RST-DXWH,Shoulder Rest - Deluxe White,5,22.75,49.75,4.55,9.95,ASTORSUI0001,987 West Alaska Ave,Gary,USA,USA-INMI-T2,3/3/2026 0:00,4/2/2026 0:00,RETAIL,GREG E.,IN,46401-3455
STDINV2080,ACCS-RST-DXBK,Shoulder Rest-Deluxe Black,3,13.65,29.85,4.55,9.95,PLAZAONE0001,2345 42 St. W,Woodbury,USA,USA-MNWI-T4,3/4/2026 0:00,4/3/2026 0:00,RETAIL,SANDRA M.,MN,55119
STDINV2081,ACCS-CRD-12WH,Phone Cord - 12' White,2,6.58,19.9,3.29,9.95,VANCOUVE0001,432 12 Ave. North,Vancouver,Canada,CAN-ABBCYKNWTT7,3/4/2026 0:00,4/3/2026 0:00,RETAIL,ERIN J.,BC,V6E 3J7
STDINV2082,PHON-PAN-3155,Panache KX-T3155 desk,2,55.96,239.9,27.98,119.95,AARONFIT0001,500 West 56th St.,New York,USA,USA-ILMO-T1,3/4/2026 0:00,4/3/2026 0:00,RETAIL,PAUL W.,NY,10019
STDINV2083,ANSW-PAN-1450,Panache KX-T1450 answer,2,100.5,219.9,50.25,109.95,AARONFIT0001,500 West 56th St.,New York,USA,USA-ILMO-T1,3/4/2026 0:00,4/3/2026 0:00,RETAIL,PAUL W.,NY,10019
STDINV2084,HDWR-SRG-0001,Surge Protector Panel,4,81.8,159.8,20.45,39.95,PLAZAONE0001,2345 42 St. W,Woodbury,USA,USA-MNWI-T4,3/5/2026 0:00,4/4/2026 0:00,RETAIL,SANDRA M.,MN,55119
STDINV2085,ACCS-CRD-25BK,Phone Cord - 25' Black,1,5.98,19.95,5.98,19.95,CENTRALC0001,2345 Aukland St. West,Chicago,USA,USA-ILMO-T1,3/6/2026 0:00,4/5/2026 0:00,RETAIL,PAUL W.,IL,60601-2333
STDINV2086,HDWR-RNG-0001,Ring Generator,2,1396.24,2679.9,698.12,1339.95,MAGNIFIC0001,987 45 Ave.,Winnipeg,Canada,CAN-ONMBSK-T6,3/7/2026 0:00,8/14/2026 0:00,RETAIL,GARY W.,MB,R2S 3S7
STDINV2087,PHON-ATT-53BK,Cordless-Attractive 5352-Black,3,274.77,569.85,91.59,189.95,METROPOL0001,5678 W. Jackson Ave,Milwaukee,USA,USA-MNWI-T4,3/8/2026 0:00,4/7/2026 0:00,ATT CORD,SANDRA M.,WI,53202-5713
STDINV2088,HDWR-CAB-0001,Central Cabinet,3,20765.64,41549.85,6921.88,13849.95,ASTORSUI0001,987 West Alaska Ave,Gary,USA,USA-INMI-T2,3/9/2026 0:00,4/8/2026 0:00,RETAIL,GREG E.,IN,46401-3455
STDINV2089,PHON-ATT-53RD,Cordless-Attractive 5352-Red,4,366.36,759.8,91.59,189.95,MAHLERST0001,4321 McDaniels Rd,Minneapolis,USA,USA-MNWI-T4,3/10/2026 0:00,4/9/2026 0:00,ATT CORD,SANDRA M.,MN,55404-4000
STDINV2090,PHON-ATT-53BK,Cordless-Attractive 5352-Black,3,274.77,569.85,91.59,189.95,LAWRENCE0001,12345 21st Ave S,Lawrence,USA,USA-IAKSNE-T3,3/11/2026 0:00,4/10/2026 0:00,ATT CORD,NANCY B.,KS,66208
STDINV2091,FAXX-RIC-060E,Richelieu Fax 60E,2,958.1,1919.9,479.05,959.95,BLUEYOND0001,P.O. Box 1234,Wichita,USA,USA-IAKSNE-T3,3/11/2026 0:00,4/10/2026 0:00,RETAIL,NANCY B.,KS,67201
STDINV2092,PHON-PAN-3155,Panache KX-T3155 desk,1,27.98,119.95,27.98,119.95,ASTORSUI0001,987 West Alaska Ave,Gary,USA,USA-INMI-T2,3/11/2026 0:00,4/10/2026 0:00,RETAIL,GREG E.,IN,46401-3455
STDINV2093,HDWR-CAB-0001,Central Cabinet,4,27687.52,55399.8,6921.88,13849.95,PLAZAONE0001,2345 42 St. W,Woodbury,USA,USA-MNWI-T4,3/12/2026 0:00,4/11/2026 0:00,RETAIL,SANDRA M.,MN,55119
STDINV2094,ANSW-PAN-1450,Panache KX-T1450 answer,3,150.75,329.85,50.25,109.95,VANCOUVE0001,432 12 Ave. North,Vancouver,Canada,CAN-ABBCYKNWTT7,3/13/2026 0:00,4/12/2026 0:00,RETAIL,ERIN J.,BC,V6E 3J7
STDINV2095,ACCS-RST-DXWH,Shoulder Rest - Deluxe White,12,54.6,119.4,4.55,9.95,AARONFIT0001,500 West 56th St.,New York,USA,USA-ILMO-T1,3/14/2026 0:00,4/13/2026 0:00,RETAIL,PAUL W.,NY,10019
STDINV2096,ACCS-RST-DXBK,Shoulder Rest-Deluxe Black,36,163.8,358.2,4.55,9.95,AARONFIT0001,500 West 56th St.,New York,USA,USA-ILMO-T1,3/14/2026 0:00,4/13/2026 0:00,RETAIL,PAUL W.,NY,10019
STDINV2097,ACCS-CRD-12WH,Phone Cord - 12' White,4,13.16,39.8,3.29,9.95,PLACEONE0001,4567 East River Road,Vancouver,Canada,CAN-ABBCYKNWTT7,3/15/2026 0:00,4/14/2026 0:00,RETAIL,ERIN J.,BC,V6C 3J9
STDINV2098,PHON-PAN-3155,Panache KX-T3155 desk,2,55.96,239.9,27.98,119.95,CENTRALC0001,2345 Aukland St. West,Chicago,USA,USA-ILMO-T1,3/16/2026 0:00,4/15/2026 0:00,RETAIL,PAUL W.,IL,60601-2333
STDINV2099,ANSW-PAN-1450,Panache KX-T1450 answer,10,502.5,1099.5,50.25,109.95,MAGNIFIC0001,987 45 Ave.,Winnipeg,Canada,CAN-ONMBSK-T6,3/17/2026 0:00,8/14/2026 0:00,RETAIL,GARY W.,MB,R2S 3S7
STDINV2100,HDWR-SRG-0001,Surge Protector Panel,4,81.8,159.8,20.45,39.95,METROPOL0001,5678 W. Jackson Ave,Milwaukee,USA,USA-MNWI-T4,3/17/2026 0:00,4/16/2026 0:00,RETAIL,SANDRA M.,WI,53202-5713
STDINV2101,ACCS-CRD-25BK,Phone Cord - 25' Black,2,11.96,39.9,5.98,19.95,ASTORSUI0001,987 West Alaska Ave,Gary,USA,USA-INMI-T2,3/18/2026 0:00,4/17/2026 0:00,RETAIL,GREG E.,IN,46401-3455
